entrez_id	essentiality	data_source
80185	Essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
9070	Essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
10933	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
5651	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
134083	Non-essential	PMID:26472760,PMID:18239125
140578	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
23043	Non-essential	PMID:26472758,PMID:26472760,PMID:19490893,PMID:18239125
23613	Essential	PMID:26472758,PMID:26472760,PMID:26627737
7096	Non-essential	PMID:26472758,PMID:18239125
27350	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
10827	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
5476	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
353132	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
83648	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
10110	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
1474	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
5110	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
4253	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
80129	Non-essential	PMID:26472758,PMID:26472760,PMID:19490893,PMID:18239125
28955	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
54857	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
51292	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
9040	Essential	PMID:26472758,PMID:26472760,PMID:19490893,PMID:18239125,PMID:26627737
27243	Essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
84726	Non-essential	PMID:26472758,PMID:18239125
10534	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
9754	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
11105	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
353144	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
9508	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
9260	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
3950	Non-essential	PMID:26472758,PMID:26472760,PMID:19490893,PMID:18239125
7813	Non-essential	PMID:26472758,PMID:26472760
2342	Essential	PMID:26472758,PMID:26472760,PMID:26627737
1991	Non-essential	PMID:26472758,PMID:18239125
219875	Non-essential	PMID:26472760,PMID:18239125
55288	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
81614	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
7625	Non-essential	PMID:26472758,PMID:26472760,PMID:19490893,PMID:18239125
117581	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
9770	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
91833	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
4123	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
8646	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
3167	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
7066	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
84869	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
55214	Non-essential	PMID:26472760,PMID:18239125
55285	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
83892	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
2850	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
11176	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
27330	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
79876	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
54866	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
286144	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
26469	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
22905	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
65250	Non-essential	PMID:26472758,PMID:18239125
84188	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
255252	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
862	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
27098	Non-essential	PMID:26472758,PMID:26472760
51614	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
346389	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
6948	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
10000	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
3313	Essential	PMID:18239125,PMID:26627737,PMID:26472758,PMID:26472760,PMID:19490893,PMID:22585861
28783	Non-essential	PMID:18239125
29992	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
4998	Essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
4216	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
8170	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
23251	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
56104	Non-essential	PMID:18239125
100506650	Non-essential	PMID:18239125
266740	Non-essential	PMID:26472758,PMID:18239125
5349	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
57655	Non-essential	PMID:26472758,PMID:26472760
6579	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
387893	Non-essential	PMID:26472760,PMID:18239125
8974	Non-essential	PMID:21746896,PMID:26472758,PMID:18239125,PMID:26627737,PMID:26472760
388523	Non-essential	PMID:26472758
54820	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
80097	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
9189	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
123099	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
1674	Non-essential	PMID:26472758,PMID:26472760,PMID:19490893,PMID:18239125
11232	Essential	PMID:26472758,PMID:21746896,PMID:26627737,PMID:26472760
1945	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
9583	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
55922	Non-essential	PMID:26472758,PMID:26472760
147111	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
10015	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
286749	Non-essential	PMID:18239125
342035	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
1750	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
26707	Non-essential	PMID:26472760,PMID:18239125
55133	Essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
57124	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
8322	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
119467	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
197135	Non-essential	PMID:26472758,PMID:18239125
134145	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
79663	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
10069	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
342933	Non-essential	PMID:26472758,PMID:18239125
685	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
29015	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
80206	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
25775	Non-essential	PMID:26472760
90288	Non-essential	PMID:26472758,PMID:19490893,PMID:18239125
55035	Essential	PMID:26472758,PMID:26472760,PMID:19490893,PMID:18239125,PMID:26627737
5988	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
3329	Essential	PMID:26472758,PMID:26472760,PMID:19490893,PMID:18239125
170850	Non-essential	PMID:26472758,PMID:26472760,PMID:19490893,PMID:18239125
2525	Non-essential	PMID:26472758,PMID:26472760,PMID:19490893,PMID:18239125
26519	Essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
9095	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
4987	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
1769	Non-essential	PMID:26472760,PMID:18239125
5697	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
10882	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
2670	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
84528	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
79586	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
56673	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
51182	Essential	PMID:26472758,PMID:26472760,PMID:19490893,PMID:18239125,PMID:26627737
2181	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
730051	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
349149	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
5101	Non-essential	PMID:26472758,PMID:18239125
4312	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
9699	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
53834	Non-essential	PMID:26472758,PMID:18239125
220382	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
84319	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
401993	Non-essential	PMID:26472760,PMID:18239125
727684	Non-essential	PMID:26472760,PMID:18239125
7917	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
374977	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
22897	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
51649	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
55692	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
9923	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
29901	Non-essential	PMID:26472758,PMID:18239125,PMID:26627737
10004	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
116071	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
27255	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
5871	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
1974	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
139285	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
728661	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
5359	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
401541	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
29800	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
79581	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
1762	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
5001	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
84570	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
84288	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
202051	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
51227	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
343066	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
94033	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
79758	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
730249	Non-essential	PMID:18239125
83551	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
58527	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
10978	Essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
84901	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
258	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
56339	Essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
267004	Non-essential	PMID:26472758,PMID:18239125
152519	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
152559	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
10060	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
118429	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
248	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
8991	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
828	Non-essential	PMID:26472760,PMID:18239125
10891	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
352999	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
7358	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
64376	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
1628	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
8287	Non-essential	PMID:26472758,PMID:19490893,PMID:18239125
2760	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
158830	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
51616	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
26149	Non-essential	PMID:26472758
3373	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
161291	Non-essential	PMID:26472758,PMID:19490893,PMID:18239125,PMID:26627737
283985	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
158931	Non-essential	PMID:26472758,PMID:26472760
90196	Essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
51077	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
338917	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
130	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
127064	Non-essential	PMID:26472760,PMID:18239125
57611	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
171169	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
401934	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
6929	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
390326	Non-essential	PMID:26472760,PMID:18239125,PMID:26627737
3448	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
116	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
80816	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
6291	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
147407	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
404037	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
84467	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
3996	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
347517	Non-essential	PMID:26472758,PMID:26472760,PMID:19490893,PMID:18239125
1496	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
90580	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
27345	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
29967	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
55634	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
86	Essential	PMID:26472758,PMID:26472760,PMID:22585861,PMID:18239125,PMID:26627737
55622	Essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
55332	Non-essential	PMID:26472758,PMID:26472760,PMID:19490893,PMID:18239125
26285	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
23052	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
90379	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
79173	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
60529	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
6159	Essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
10154	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
26238	Non-essential	PMID:18239125
64108	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
7568	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
22848	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
5075	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
375567	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
89876	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
63892	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
5753	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
1999	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
1917	Non-essential	PMID:26472758,PMID:18239125,PMID:26627737
26205	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
5506	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
11167	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
10269	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
10450	Essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
64744	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
284656	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
388333	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
1059	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
25861	Non-essential	PMID:26472760,PMID:18239125
147808	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
83891	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
151306	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
81931	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
57648	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
81493	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
63908	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
81629	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
5673	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
22992	Essential	PMID:26472758,PMID:26472760,PMID:19490893,PMID:18239125,PMID:26627737
59274	Non-essential	PMID:26472758,PMID:26472760,PMID:19490893,PMID:18239125
64127	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
28931	Non-essential	PMID:18239125
387	Essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
440829	Non-essential	PMID:18239125
58157	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
56650	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
5891	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
3320	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
55701	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
26012	Non-essential	PMID:26472758,PMID:18239125
122945	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
124790	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
53829	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
284800	Non-essential	PMID:18239125
6834	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
6835	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
100316904	Non-essential	PMID:26472758,PMID:18239125
55835	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
6838	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
6837	Essential	PMID:26472758,PMID:26472760,PMID:22585861,PMID:18239125,PMID:26627737
594855	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
148022	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
90416	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
23446	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
85291	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
490	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
5042	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
26165	Non-essential	PMID:26472758
84876	Non-essential	PMID:26472758
1103	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
9419	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
353323	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
10083	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
51479	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
59348	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
9729	Non-essential	PMID:26472758,PMID:26472760,PMID:19490893,PMID:18239125
223117	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
28423	Non-essential	PMID:18239125
