disease,protein,common_interactor_score,common_interactor_score_pvalue,degree,frac_direct_interactions,frac_direct_interactions_pvalue
GO:0045087,55765,0.023518520004383738,0.217,1,0.0,1.0
GO:0045087,4057,0.10628147672306447,0.028,32,0.0,1.0
GO:0045087,10206,0.0804631626582494,0.064,25,0.0,1.0
GO:0045087,2537,0.020177812021414613,0.302,3,0.0,1.0
GO:0045087,10747,0.5862424449128654,0.003,8,0.031578947368421054,0.003
GO:0045087,1535,0.09516273778872933,0.051,39,0.021052631578947368,0.03
GO:0046148,7299,0.0,1.0,8,0.0,1.0
GO:0046148,6470,0.008149754433061464,0.291,63,0.0,1.0
GO:0046148,6121,0.0,1.0,4,0.0,1.0
GO:0046148,1355,0.0,1.0,12,0.0,1.0
GO:0046148,210,0.013280317881493262,0.048,21,0.0,1.0
GO:0046148,3251,0.03759473445113755,0.012,50,0.09090909090909091,0.026
GO:0046148,7220,0.0011572190732742904,0.607,27,0.0,1.0
GO:0046148,93974,0.0031415334897403405,0.447,35,0.0,1.0
GO:0046148,56952,0.03216204958093832,0.004,28,0.09090909090909091,0.007
GO:0046148,5498,0.0023168268228563856,0.349,15,0.0,1.0
GO:0046148,7390,0.01873867819408999,0.025,15,0.0,1.0
GO:0046148,5631,0.01072562210689536,0.115,59,0.0,1.0
GO:1903599,25793,0.019733917685120114,0.05,54,0.2222222222222222,0.022
GO:1903599,54543,0.027284439193098833,0.009,18,0.0,1.0
GO:1903599,5071,0.06196503111967755,0.004,426,0.4444444444444444,0.006
GO:1903599,55187,0.001781063241655899,0.461,4,0.0,1.0
GO:1903599,10133,0.0218902269657685,0.106,99,0.2222222222222222,0.016
GO:1903599,93974,0.012022208968610783,0.221,35,0.0,1.0
GO:1903599,3064,0.025732999512495684,0.123,205,0.1111111111111111,0.251
GO:1903599,65018,0.05443218380574296,0.008,64,0.2222222222222222,0.009
GO:1903599,3099,0.010112527584580047,0.445,61,0.1111111111111111,0.096
GO:1903599,10013,0.028001435350628198,0.121,259,0.0,1.0
GO:0034661,54464,0.12405105914913675,0.009,113,0.13333333333333333,0.015
GO:0034661,51010,0.3409278275127219,0.003,35,0.3333333333333333,0.003
GO:0034661,10595,0.0,1.0,1,0.0,1.0
GO:0034661,27044,0.031463095843144266,0.031,91,0.06666666666666667,0.052
GO:0034661,115752,0.2592362649233696,0.003,23,0.2,0.003
GO:0034661,389421,0.0710470098885836,0.009,34,0.0,1.0
GO:0034661,22894,0.20906814291735487,0.009,42,0.2,0.009
GO:0034661,79727,0.08852558453539738,0.011,85,0.13333333333333333,0.019
GO:0034661,5073,0.19912014481898702,0.006,30,0.2,0.006
GO:0034661,5394,0.28385509201638703,0.003,78,0.4,0.003
GO:0034661,5393,0.2762834260693827,0.005,51,0.26666666666666666,0.005
GO:0034661,23318,0.015434533939284302,0.059,10,0.0,1.0
GO:0034661,129563,0.005785869409520782,0.321,12,0.0,1.0
GO:0034661,79002,0.029923703979437576,0.23,139,0.0,1.0
GO:0034661,64282,0.03297526422441221,0.04,36,0.0,1.0
GO:0034661,10940,0.06809785362551618,0.009,78,0.06666666666666667,0.052
GO:0060429,9353,0.09662719097166787,0.007,13,0.07692307692307693,0.007
GO:0060429,51339,0.01013547486883827,0.377,16,0.0,1.0
GO:0060429,652,0.0,1.0,19,0.0,1.0
GO:0060429,6928,0.005215015609277989,0.678,21,0.0,1.0
GO:0060429,8854,0.004376560111556602,0.938,41,0.0,1.0
GO:0060429,7849,0.011368860969309856,0.438,28,0.0,1.0
GO:0060429,7472,0.09862685232039486,0.002,9,0.0,1.0
GO:0060429,7473,0.07268674370893506,0.001,3,0.0,1.0
GO:0060429,947,0.001540833878403414,0.73,7,0.0,1.0
GO:0060429,7477,0.06749365589450483,0.005,6,0.038461538461538464,0.008
GO:0060429,5175,0.022383285630237292,0.114,30,0.0,1.0
GO:0060429,7481,0.012743058441514719,0.293,18,0.0,1.0
GO:0060429,5310,0.03424285606950466,0.083,41,0.038461538461538464,0.06
GO:0060429,1855,0.02605093878029744,0.205,72,0.0,1.0
GO:0060429,5311,0.041380858574717024,0.052,41,0.038461538461538464,0.058
GO:0060429,7490,0.03815102288841108,0.044,54,0.038461538461538464,0.084
GO:0060429,2246,0.039656858569088974,0.025,28,0.0,1.0
GO:0060429,6092,0.07536037725402232,0.006,29,0.038461538461538464,0.061
GO:0060429,6910,0.0012255647420488134,0.839,10,0.0,1.0
GO:0060429,2255,0.012423537145940121,0.253,10,0.0,1.0
GO:0060429,5076,0.028674449903251034,0.084,25,0.038461538461538464,0.053
GO:0060429,54361,0.10197083410443697,0.004,27,0.038461538461538464,0.064
GO:0060429,64220,0.009916392314061568,0.218,5,0.0,1.0
GO:0060429,5727,0.03556297260980668,0.116,104,0.038461538461538464,0.126
GO:0060429,25959,0.02221848675921599,0.415,190,0.0,1.0
GO:0060429,6772,0.02971051215314187,0.164,225,0.0,1.0
GO:0060429,2302,0.0,1.0,18,0.0,1.0
GO:0032507,6672,0.06844254047473154,0.031,60,0.027777777777777776,0.244
GO:0032507,5905,0.0793415357698371,0.307,141,0.027777777777777776,0.606
GO:0032507,402,0.04381954922434968,0.061,21,0.027777777777777776,0.086
GO:0032507,23568,0.05186567375230805,0.009,12,0.027777777777777776,0.061
GO:0032507,83860,0.08219038611357783,0.013,32,0.0,1.0
GO:0032507,129685,0.095933620304793,0.003,28,0.027777777777777776,0.094
GO:0032507,161176,0.009939305156728416,0.345,1,0.0,1.0
GO:0032507,920,0.05935855861040905,0.539,125,0.0,1.0
GO:0032507,3098,0.08131282740053061,0.007,62,0.027777777777777776,0.262
GO:0032507,3099,0.08963565620994333,0.007,61,0.0,1.0
GO:0032507,288,0.024119727281545548,0.559,30,0.0,1.0
GO:0032507,81573,0.006640158940746632,0.623,5,0.0,1.0
GO:0032507,23345,0.0926062833813483,0.111,176,0.08333333333333333,0.111
GO:0032507,25777,0.06896486702609189,0.018,33,0.05555555555555555,0.023
GO:0032507,11315,0.06916957739182965,0.068,81,0.05555555555555555,0.057
GO:0032507,3638,0.028547561404391214,0.296,22,0.0,1.0
GO:0032507,23224,0.09557821050106098,0.02,40,0.1111111111111111,0.005
GO:0032507,9913,0.05991342840010008,0.017,29,0.027777777777777776,0.112
GO:0032507,23353,0.07752732647880213,0.009,19,0.05555555555555555,0.004
GO:0032507,580,0.07533079791578622,0.602,282,0.0,1.0
GO:0032507,1605,0.041583848536549575,0.361,53,0.0,1.0
GO:0032507,585,0.01923390844791108,0.839,38,0.0,1.0
GO:0032507,7114,0.03203474434736212,0.662,53,0.0,1.0
GO:0032507,10956,0.046969414091952114,0.404,70,0.027777777777777776,0.364
GO:0032507,207,0.09867675127543467,0.606,378,0.08333333333333333,0.468
GO:0032507,64083,0.0266690889496562,0.355,23,0.0,1.0
GO:0032507,23515,0.043472441964184025,0.044,17,0.027777777777777776,0.079
GO:0032507,10210,0.06190851601031463,0.078,58,0.05555555555555555,0.044
GO:0032507,6500,0.08130671333418894,0.544,251,0.027777777777777776,0.868
GO:0032507,85477,0.049842805289705645,0.023,12,0.0,1.0
GO:0032507,3309,0.12371394152158986,0.308,517,0.08333333333333333,0.393
GO:0032507,2934,0.07153267763230924,0.091,88,0.0,1.0
GO:0032507,3192,0.12773084131697224,0.141,691,0.08333333333333333,0.378
GO:0032507,65018,0.054933075516951674,0.183,64,0.05555555555555555,0.079
GO:0032507,5371,0.1102806446382495,0.232,237,0.16666666666666666,0.007
GO:0032507,6653,0.029317953188342415,0.412,29,0.0,1.0
GO:0032507,6014,0.02588834674182744,0.287,16,0.0,1.0
GO:0060390,7040,0.04453933987680828,0.002,110,0.08333333333333333,0.101
GO:0060390,1601,0.017811567617152253,0.133,106,0.08333333333333333,0.096
GO:0060390,8483,0.0025396502903597996,0.221,2,0.0,1.0
GO:0060390,4838,0.0,1.0,2,0.0,1.0
GO:0060390,7046,0.06677644951038714,0.003,321,0.25,0.003
GO:0060390,8200,0.13363268348243962,0.001,9,0.08333333333333333,0.019
GO:0060390,652,0.13669352296627468,0.001,19,0.08333333333333333,0.032
GO:0060390,657,0.13504838976085967,0.003,49,0.16666666666666666,0.003
GO:0060390,25937,0.010751908711716492,0.212,34,0.0,1.0
GO:0060390,64081,0.009034541300166088,0.195,17,0.0,1.0
GO:0060390,11030,0.007544212968119081,0.826,240,0.0,1.0
GO:0060390,9688,0.009989279797799698,0.42,121,0.0,1.0
GO:0060390,79674,0.06935107819045716,0.006,7,0.08333333333333333,0.021
GO:0030518,1667,0.23076760668035504,0.002,8,0.043478260869565216,0.04
GO:0030518,1668,0.233883300326183,0.002,2,0.043478260869565216,0.018
GO:0030518,23558,0.029327084401001555,0.103,21,0.08695652173913043,0.004
GO:0030518,1655,0.14315952379812708,0.013,449,0.17391304347826086,0.216
GO:0030518,55818,0.02191847798581829,0.336,28,0.043478260869565216,0.089
GO:0030518,133522,0.037134556083994796,0.044,18,0.043478260869565216,0.088
GO:0030518,4246,0.005012453929597503,0.654,8,0.0,1.0
GO:0030518,10521,0.11078822655957903,0.038,290,0.08695652173913043,0.472
GO:0030518,51366,0.053304549779546656,0.326,136,0.0,1.0
GO:0030518,728358,0.06284313895589161,0.002,1,0.0,1.0
GO:0030518,7337,0.06240085522156453,0.577,178,0.08695652173913043,0.461
GO:0030518,10413,0.08052196858679098,0.131,137,0.13043478260869565,0.063
GO:0030518,2099,0.19037452762098767,0.003,789,0.5217391304347826,0.003
GO:0030518,1616,0.055557489185464985,0.816,218,0.043478260869565216,0.822
GO:0030518,5458,0.044866069898120725,0.003,1,0.043478260869565216,0.002
GO:0030518,4824,0.026072911867512472,0.387,48,0.0,1.0
GO:0030518,5469,0.11997993373891605,0.021,124,0.17391304347826086,0.012
GO:0030518,8289,0.08281712507607861,0.031,87,0.13043478260869565,0.043
GO:0030518,7533,0.07942989347525138,0.73,343,0.17391304347826086,0.285
GO:0030518,9325,0.10213000154965227,0.007,53,0.13043478260869565,0.007
GO:0030518,367,0.12480239074915091,0.217,301,0.34782608695652173,0.017
GO:0030518,23543,0.04329849264619498,0.399,110,0.08695652173913043,0.176
GO:0030518,5245,0.08720094135784541,0.597,356,0.13043478260869565,0.474
GO:0030518,4734,0.07647579873486568,0.754,317,0.08695652173913043,0.774
GO:1903831,6818,0.002186762786740204,0.594,16,0.0,1.0
GO:1903831,1129,0.03382709475914181,0.033,20,0.0,1.0
GO:1903831,2316,0.03527581207389526,0.02,359,0.1875,0.017
GO:1903831,112,0.0009130535581516312,0.877,33,0.0,1.0
GO:1903831,6001,0.07071294870313143,0.014,14,0.0625,0.032
GO:1903831,3351,0.16565316891084944,0.003,10,0.0625,0.017
GO:1903831,1812,0.02532803340835854,0.029,13,0.0625,0.012
GO:1903831,1813,0.17880275862704864,0.004,25,0.125,0.01
GO:1903831,1814,0.15558922568138206,0.002,22,0.0625,0.025
GO:1903831,1815,0.11108545155133359,0.008,13,0.0,1.0
GO:1903831,1816,0.05156622133925971,0.016,6,0.0,1.0
GO:1903831,10681,0.024073438338777908,0.052,39,0.0,1.0
GO:1903831,2773,0.09856138404881906,0.011,114,0.1875,0.007
GO:1903831,3350,0.20362914239307625,0.001,11,0.125,0.001
GO:1903831,3356,0.08755831123881272,0.007,22,0.0,1.0
GO:1903831,3357,0.09027443545497904,0.001,7,0.0,1.0
GO:1903831,3358,0.08076762034048958,0.013,9,0.0,1.0
GO:2001259,9472,0.016377038742686346,0.127,17,0.045454545454545456,0.026
GO:2001259,2946,0.0009847405219712644,0.761,8,0.0,1.0
GO:2001259,6786,0.07418563253792652,0.002,27,0.045454545454545456,0.088
GO:2001259,51083,0.21709536169113824,0.001,11,0.045454545454545456,0.023
GO:2001259,4878,0.014108487729244612,0.155,17,0.0,1.0
GO:2001259,57620,0.0764125265964978,0.003,8,0.09090909090909091,0.012
GO:2001259,154,0.05160781042497675,0.026,276,0.13636363636363635,0.057
GO:2001259,84766,0.0066579921918071844,0.668,34,0.0,1.0
GO:2001259,801,0.1620324369100768,0.003,524,0.18181818181818182,0.013
GO:2001259,805,0.19398332400440196,0.005,174,0.045454545454545456,0.219
GO:2001259,808,0.18851645663525843,0.004,132,0.045454545454545456,0.17
GO:2001259,389816,0.00951733734533601,0.078,1,0.0,1.0
GO:2001259,5311,0.028470802663981696,0.048,41,0.045454545454545456,0.096
GO:2001259,57158,0.009074425108007845,0.098,1,0.0,1.0
GO:2001259,844,0.0,1.0,1,0.0,1.0
GO:2001259,88,0.03373529651101234,0.069,105,0.045454545454545456,0.17
GO:2001259,9446,0.007947101970181069,0.571,36,0.0,1.0
GO:2001259,8811,0.20547655774221685,0.004,2,0.045454545454545456,0.026
GO:2001259,388591,0.06185850376201077,0.002,4,0.0,1.0
GO:2001259,1520,0.0,1.0,10,0.0,1.0
GO:2001259,144245,0.05679618342470648,0.002,1,0.0,1.0
GO:2001259,3064,0.0344731788925743,0.125,205,0.045454545454545456,0.183
GO:2001259,440699,0.0,1.0,2,0.0,1.0
GO:0002699,3592,0.33085675041777507,0.001,7,0.011363636363636364,0.062
GO:0002699,3593,0.33085675041777507,0.001,6,0.011363636363636364,0.028
GO:0002699,5650,0.03466410880185293,0.401,16,0.011363636363636364,0.096
GO:0002699,7186,0.14457491430654396,0.662,509,0.03409090909090909,0.646
GO:0002699,8723,0.06381833827253555,0.197,26,0.022727272727272728,0.034
GO:0002699,7189,0.2536033538853399,0.009,552,0.10227272727272728,0.038
GO:0002699,3606,0.13722683856521975,0.015,10,0.011363636363636364,0.064
GO:0002699,51744,0.08924583857180668,0.071,28,0.0,1.0
GO:0002699,3109,0.062129325953754894,0.069,13,0.0,1.0
GO:0002699,8741,0.044774226787517225,0.203,16,0.0,1.0
GO:0002699,11314,0.024952708272603544,0.147,2,0.0,1.0
GO:0002699,567,0.37681876411307613,0.004,36,0.056818181818181816,0.004
GO:0002699,3133,0.27094924096536244,0.013,57,0.03409090909090909,0.02
GO:0002699,3134,0.4033917989357488,0.001,20,0.045454545454545456,0.006
GO:0002699,3135,0.4747284547565286,0.004,20,0.056818181818181816,0.004
GO:0002699,201294,0.02076923381504316,0.646,11,0.0,1.0
GO:0002699,6223,0.18442941076736036,0.049,235,0.056818181818181816,0.043
GO:0002699,135250,0.36617321644948014,0.0,3,0.011363636363636364,0.027
GO:0002699,4179,0.05936733932410734,0.168,18,0.011363636363636364,0.115
GO:0002699,117854,0.023428700127606943,0.481,8,0.0,1.0
GO:0002699,30817,0.008152745848611408,0.589,2,0.0,1.0
GO:0002699,3684,0.14774195278034255,0.011,27,0.011363636363636364,0.155
GO:0002699,2150,0.06037090201773687,0.159,19,0.0,1.0
GO:0002699,3689,0.22354641915371357,0.008,88,0.022727272727272728,0.118
GO:0002699,5225,0.045563433474839835,0.098,6,0.0,1.0
GO:0002699,8809,0.16402261499313378,0.012,4,0.011363636363636364,0.048
GO:0002699,10859,0.36081944389430065,0.005,8,0.03409090909090909,0.0
GO:0002699,9341,0.2963263693140137,0.008,58,0.056818181818181816,0.009
GO:0002699,259197,0.026717430684440994,0.284,6,0.0,1.0
GO:0002699,5245,0.19078847042356037,0.216,356,0.03409090909090909,0.563
GO:0002699,8832,0.08248627938689193,0.017,7,0.0,1.0
GO:0002699,81545,0.03700456446026271,0.313,14,0.0,1.0
GO:0002699,10892,0.09379336903590438,0.076,43,0.03409090909090909,0.009
GO:0002699,114836,0.06796087124448792,0.027,6,0.0,1.0
GO:0002699,3735,0.11124554809517388,0.42,149,0.0,1.0
GO:0002699,23705,0.30439456203261817,0.012,13,0.011363636363636364,0.082
GO:0002699,6810,0.2522990214562632,0.002,81,0.056818181818181816,0.006
GO:0002699,164,0.05262799316211374,0.638,62,0.0,1.0
GO:0002699,58533,0.08719093663770082,0.19,62,0.011363636363636364,0.363
GO:0002699,7855,0.0873631689475812,0.045,15,0.011363636363636364,0.109
GO:0002699,5817,0.1381975204618998,0.008,31,0.011363636363636364,0.206
GO:0002699,5819,0.1524670480802468,0.01,39,0.011363636363636364,0.244
GO:0002699,6844,0.253395586947522,0.007,88,0.056818181818181816,0.01
GO:0002699,6845,0.24961663908314263,0.002,24,0.056818181818181816,0.0
GO:0002699,59067,0.0,1.0,4,0.0,1.0
GO:0002699,2242,0.05128750041231048,0.62,51,0.0,1.0
GO:0002699,25818,0.04078982831012991,0.768,47,0.011363636363636364,0.249
GO:0002699,10459,0.07475076888099175,0.352,63,0.0,1.0
GO:0002699,3805,0.1429888556165294,0.008,9,0.022727272727272728,0.005
GO:0002699,8417,0.2326208072569823,0.005,94,0.06818181818181818,0.002
GO:0002699,6885,0.17730501867437365,0.054,183,0.03409090909090909,0.148
GO:0002699,6375,0.021990239973534012,0.373,5,0.0,1.0
GO:0002699,3329,0.19435737737401135,0.196,379,0.03409090909090909,0.573
GO:0002699,2821,0.03929026060428284,0.826,56,0.0,1.0
GO:0002699,54537,0.0819110147307831,0.01,2,0.0,1.0
GO:0002699,89870,0.04562484490446529,0.602,44,0.0,1.0
GO:0002699,5914,0.08396092320232226,0.606,145,0.0,1.0
GO:0002699,377630,0.010200206056287572,0.859,11,0.0,1.0
GO:0002699,57126,0.006866585284672816,0.68,3,0.0,1.0
GO:0002699,301,0.20123266611899876,0.02,169,0.03409090909090909,0.147
GO:0002699,55601,0.014009478361943706,0.612,6,0.0,1.0
GO:0002699,7474,0.07626625474492742,0.043,9,0.011363636363636364,0.078
GO:0002699,353091,0.33424593701215555,0.0,2,0.011363636363636364,0.014
GO:0002699,7494,0.045782397885723275,0.51,33,0.0,1.0
GO:0002699,399687,0.06649201294462082,0.779,183,0.0,1.0
GO:0002699,23369,0.042508539860160885,0.36,21,0.0,1.0
GO:0002699,3916,0.0732455914377981,0.103,28,0.0,1.0
GO:0002699,149840,0.0787554289013849,0.017,4,0.0,1.0
GO:0002699,54106,0.09741735062962398,0.043,24,0.011363636363636364,0.157
GO:0002699,85364,0.06527887713893847,0.061,16,0.0,1.0
GO:0002699,11126,0.012437468370464914,0.639,6,0.0,1.0
GO:0002699,7037,0.2001818493138153,0.022,109,0.03409090909090909,0.068
GO:0002699,3965,0.08625847105730589,0.226,74,0.0,1.0
GO:0002699,383,0.07182998257551587,0.122,25,0.0,1.0
GO:0002699,7040,0.0827828770055428,0.47,110,0.022727272727272728,0.197
GO:0002699,3458,0.04101720613331192,0.268,11,0.0,1.0
GO:0002699,22914,0.5226004312678284,0.004,13,0.022727272727272728,0.017
GO:0002699,10125,0.041592271541970816,0.166,7,0.0,1.0
GO:0002699,10666,0.16047985110095692,0.006,5,0.03409090909090909,0.001
GO:0002699,56253,0.27372318374527527,0.002,3,0.011363636363636364,0.027
GO:0002699,26057,0.045977192480332156,0.416,28,0.0,1.0
GO:0002699,975,0.16490470040291724,0.205,219,0.03409090909090909,0.312
GO:0002699,3553,0.15483780650319462,0.011,25,0.011363636363636364,0.15
GO:0002699,9698,0.07718910499924389,0.098,35,0.0,1.0
GO:0002699,3554,0.1611378872322056,0.01,29,0.022727272727272728,0.014
GO:0002699,8673,0.2786422050694646,0.005,45,0.056818181818181816,0.005
GO:0002699,3569,0.020120753944602644,0.737,14,0.0,1.0
GO:0002699,7158,0.08030736915436806,0.669,175,0.0,1.0
GO:0002699,4602,0.07073419085998339,0.55,93,0.011363636363636364,0.416
GO:0006767,5826,0.010724824201463114,0.05,5,0.0,1.0
GO:0006767,4548,0.027446493845573076,0.035,34,0.08333333333333333,0.027
GO:0006767,9446,0.01496813026592271,0.069,36,0.0,1.0
GO:0006767,6470,0.06293580332627752,0.003,63,0.0,1.0
GO:0006767,4552,0.03291808418966776,0.022,16,0.08333333333333333,0.034
GO:0006767,8875,0.0,1.0,1,0.0,1.0
GO:0006767,8942,0.01866043057882301,0.05,55,0.0,1.0
GO:0006767,27249,0.20846676755397467,0.002,6,0.08333333333333333,0.002
GO:0006767,8566,0.028761281149924836,0.016,33,0.08333333333333333,0.019
GO:0006767,25974,0.2084667675539747,0.002,2,0.08333333333333333,0.004
GO:0006767,55163,0.03527585538133621,0.005,23,0.08333333333333333,0.012
GO:0006767,10588,0.03797790383868909,0.0,7,0.0,1.0
GO:0006767,119391,0.012220394083763832,0.073,16,0.0,1.0
GO:0002685,3592,0.0,1.0,7,0.0,1.0
GO:0002685,5641,0.02087310939907066,0.737,20,0.0,1.0
GO:0002685,9750,0.05345744801667538,0.139,12,0.02197802197802198,0.038
GO:0002685,158747,0.03051145298314792,0.43,12,0.0,1.0
GO:0002685,83483,0.07517426182545109,0.048,8,0.0,1.0
GO:0002685,3627,0.39364291640273674,0.008,9,0.0,1.0
GO:0002685,11314,0.028961434139805498,0.13,2,0.0,1.0
GO:0002685,23604,0.020870831844396878,0.709,16,0.01098901098901099,0.162
GO:0002685,57402,0.05788128981724129,0.139,20,0.01098901098901099,0.255
GO:0002685,2621,0.01501356387167105,0.673,8,0.0,1.0
GO:0002685,27202,0.06680049729108438,0.034,3,0.0,1.0
GO:0002685,3146,0.09947879775722737,0.133,114,0.01098901098901099,0.549
GO:0002685,8784,0.397551719525137,0.004,8,0.01098901098901099,0.188
GO:0002685,4192,0.08570428033382343,0.06,26,0.0,1.0
GO:0002685,101,0.0,1.0,1,0.0,1.0
GO:0002685,102,0.09449364826306514,0.033,27,0.0,1.0
GO:0002685,2150,0.05875681371938713,0.165,19,0.0,1.0
GO:0002685,5734,0.05144136478602463,0.159,15,0.0,1.0
GO:0002685,23143,0.08638862838616763,0.023,12,0.01098901098901099,0.218
GO:0002685,65125,0.1244723827467397,0.185,217,0.04395604395604396,0.086
GO:0002685,2155,0.008037533265464818,0.966,21,0.0,1.0
GO:0002685,1652,0.039013316299644746,0.2,6,0.0,1.0
GO:0002685,257144,0.02244951557206308,0.469,7,0.01098901098901099,0.131
GO:0002685,3204,0.0063894260615657205,0.797,6,0.0,1.0
GO:0002685,6278,0.047652549675563344,0.429,40,0.0,1.0
GO:0002685,6793,0.05221552893688426,0.135,11,0.01098901098901099,0.206
GO:0002685,9353,0.01832211039332343,0.683,13,0.0,1.0
GO:0002685,729230,0.19957832001728396,0.008,11,0.02197802197802198,0.015
GO:0002685,3735,0.09124131427897364,0.324,149,0.0,1.0
GO:0002685,56477,0.4882406969006948,0.003,8,0.0,1.0
GO:0002685,683,0.004708097908441067,0.852,5,0.0,1.0
GO:0002685,177,0.08871441161765957,0.046,14,0.03296703296703297,0.016
GO:0002685,4282,0.0946098370271052,0.072,79,0.0,1.0
GO:0002685,708,0.09553737693572428,0.435,235,0.0,1.0
GO:0002685,199,0.025256368637512034,0.282,3,0.0,1.0
GO:0002685,6346,0.2703999944006875,0.005,2,0.01098901098901099,0.06
GO:0002685,6347,0.6871463155087005,0.003,31,0.03296703296703297,0.005
GO:0002685,6348,0.5451869333695702,0.006,16,0.02197802197802198,0.03
GO:0002685,1230,0.3773699606175366,0.002,32,0.07692307692307693,0.002
GO:0002685,207,0.1693930593956969,0.093,378,0.04395604395604396,0.251
GO:0002685,6351,0.579265653042823,0.003,13,0.02197802197802198,0.015
GO:0002685,6352,0.5893464973645463,0.004,47,0.02197802197802198,0.053
GO:0002685,6354,0.7512287502519485,0.005,22,0.02197802197802198,0.052
GO:0002685,27347,0.14144954501969073,0.011,33,0.02197802197802198,0.06
GO:0002685,1236,0.6878608150609973,0.0,3,0.02197802197802198,0.005
GO:0002685,6868,0.11571082540413004,0.018,28,0.01098901098901099,0.252
GO:0002685,727,0.132451199011568,0.018,14,0.0,1.0
GO:0002685,9943,0.1415853084169581,0.012,40,0.02197802197802198,0.057
GO:0002685,6363,0.8993408987381487,0.0,9,0.02197802197802198,0.02
GO:0002685,6364,0.13683080391120717,0.006,5,0.0,1.0
GO:0002685,6366,0.8092143170766366,0.002,14,0.02197802197802198,0.02
GO:0002685,6370,0.6651544645967953,0.002,4,0.0,1.0
GO:0002685,2277,0.09926068239100472,0.034,15,0.0,1.0
GO:0002685,6375,0.15659372557453022,0.003,5,0.0,1.0
GO:0002685,6387,0.3886231061269301,0.009,15,0.0,1.0
GO:0002685,83700,0.02253058698187134,0.49,9,0.0,1.0
GO:0002685,5879,0.18531539099993186,0.01,269,0.03296703296703297,0.183
GO:0002685,5880,0.09616387328053279,0.047,28,0.0,1.0
GO:0002685,10488,0.14641505320828133,0.087,283,0.03296703296703297,0.172
GO:0002685,4856,0.0906502609544331,0.048,35,0.0,1.0
GO:0002685,7424,0.11302703764393437,0.021,7,0.0,1.0
GO:0002685,7941,0.020593437864604103,0.419,5,0.0,1.0
GO:0002685,8976,0.07373742926337461,0.224,82,0.01098901098901099,0.392
GO:0002685,375056,0.016187337317549875,0.958,36,0.0,1.0
GO:0002685,57118,0.040188442357878086,0.491,34,0.01098901098901099,0.293
GO:0002685,8995,0.3800398276929223,0.001,3,0.01098901098901099,0.106
GO:0002685,81704,0.09139188822980247,0.052,41,0.02197802197802198,0.053
GO:0002685,811,0.1328051263965065,0.055,158,0.02197802197802198,0.223
GO:0002685,7474,0.009277865141308822,0.833,9,0.0,1.0
GO:0002685,1843,0.046862510604660075,0.285,23,0.0,1.0
GO:0002685,2358,0.006581226581158206,0.626,2,0.0,1.0
GO:0002685,3383,0.08832472319877784,0.372,159,0.01098901098901099,0.608
GO:0002685,10562,0.06569668444649993,0.183,44,0.01098901098901099,0.307
GO:0002685,10563,0.7097100971845012,0.004,9,0.02197802197802198,0.02
GO:0002685,347,0.042698708618969045,0.368,31,0.01098901098901099,0.267
GO:0002685,84830,0.05828389572415211,0.036,3,0.01098901098901099,0.12
GO:0002685,351,0.20655427114608707,0.039,2132,0.12087912087912088,0.003
GO:0002685,1907,0.15424751457071476,0.005,3,0.0,1.0
GO:0002685,1908,0.1452608102246547,0.007,5,0.0,1.0
GO:0002685,3958,0.19187976048779645,0.011,189,0.02197802197802198,0.233
GO:0002685,3965,0.1805687774083612,0.005,74,0.01098901098901099,0.46
GO:0002685,4478,0.16709743834074933,0.011,148,0.04395604395604396,0.023
GO:0002685,22914,0.0,1.0,13,0.0,1.0
GO:0002685,387,0.1728154716414979,0.024,185,0.054945054945054944,0.015
GO:0002685,7060,0.026311585816843886,0.172,2,0.01098901098901099,0.059
GO:0002685,1435,0.061934105904794444,0.084,19,0.0,1.0
GO:0002685,7070,0.03990695804477374,0.448,31,0.0,1.0
GO:0002685,196527,0.03710509439989457,0.256,10,0.0,1.0
GO:0002685,5054,0.12538537602939825,0.016,39,0.0,1.0
GO:0002685,284114,0.038790751501730746,0.144,4,0.0,1.0
GO:0002685,51157,0.04711849385596003,0.308,26,0.0,1.0
GO:0002685,4067,0.14028915273135756,0.088,269,0.01098901098901099,0.684
GO:0006813,10242,0.010828702045605248,0.122,1,0.0,1.0
GO:0006813,338567,0.0,1.0,2,0.0,1.0
GO:0006813,9992,0.2613632038741015,0.003,3,0.04,0.003
GO:0006813,3736,0.30045035166812745,0.002,21,0.04,0.007
GO:0006813,3737,0.271345836960475,0.001,25,0.06,0.001
GO:0006813,3739,0.32252812432834793,0.004,25,0.06,0.007
GO:0006813,3741,0.2573691774812885,0.006,35,0.04,0.014
GO:0006813,3742,0.1345461414544068,0.015,11,0.0,1.0
GO:0006813,56479,0.2939932863277054,0.0,11,0.02,0.021
GO:0006813,3745,0.520777980707699,0.003,16,0.08,0.003
GO:0006813,10021,0.8122309917887569,0.001,9,0.06,0.004
GO:0006813,3751,0.23389051888173273,0.005,17,0.02,0.027
GO:0006813,3752,0.11508461830243333,0.02,37,0.02,0.048
GO:0006813,3753,0.23008870579085475,0.023,6,0.04,0.018
GO:0006813,3755,0.2715873682991449,0.002,3,0.02,0.009
GO:0006813,3756,0.3207113945396118,0.0,10,0.02,0.013
GO:0006813,3757,0.22096486916726377,0.004,31,0.04,0.005
GO:0006813,3759,0.25383521921495417,0.005,20,0.04,0.016
GO:0006813,3760,0.26348290351536696,0.014,9,0.02,0.04
