disease,protein,degree,frac_direct_interactions,frac_direct_interactions_pvalue,common_interactor_score,common_interactor_score_pvalue
C2364082,6663,6,0.0,1.0,0.0,1.0
C2364082,11020,2,0.0,1.0,0.0058705829473028924,0.149
C2364082,3730,2,0.0,1.0,0.0,1.0
C2364082,5781,4,0.0,1.0,0.0,1.0
C2364082,26012,23,0.0,1.0,0.005870582947302892,0.34
C2364082,9394,2,0.0,1.0,0.0,1.0
C2364082,1848,2,0.0,1.0,0.0,1.0
C2364082,6342,2,0.0,1.0,0.0,1.0
C2364082,8820,5,0.0,1.0,0.0,1.0
C2364082,8822,1,0.0,1.0,0.0,1.0
C0311394,7169,11,0.0,1.0,0.0,1.0
C0311394,2705,44,0.0,1.0,0.008183229632137416,0.599
C0311394,4000,6,0.0,1.0,0.015586992159713743,0.136
C0311394,23204,69,0.0,1.0,0.021043641505789662,0.298
C0311394,825,17,0.0,1.0,0.006692643890495271,0.614
C0311394,23111,9,0.0,1.0,0.0,1.0
C0311394,6616,6,0.0,1.0,0.0,1.0
C0311394,10585,1,0.0,1.0,0.0,1.0
C0311394,1756,4,0.0,1.0,0.0030096463271442296,0.394
C0311394,9570,48,0.0,1.0,0.03217635662532822,0.077
C0311394,55526,1,0.0,1.0,0.0,1.0
C0311394,8557,14,0.0,1.0,0.0,1.0
C0311394,7421,5,0.0,1.0,0.007733997256952003,0.295
C0011853,1536,1,0.0,1.0,0.0,1.0
C0011853,1543,1,0.0,1.0,0.0,1.0
C0011853,5166,1,0.0,1.0,0.0,1.0
C0011853,653361,4,0.0,1.0,0.0,1.0
C0011853,2101,6,0.021739130434782608,0.014,0.2336273726733755,0.002
C0011853,3643,2,0.0,1.0,0.0,1.0
C0011853,581,1,0.0,1.0,0.0,1.0
C0011853,596,1,0.0,1.0,0.015207476616811835,0.186
C0011853,2645,2,0.0,1.0,0.0,1.0
C0011853,598,22,0.0,1.0,0.04323872331758311,0.235
C0011853,3162,29,0.0,1.0,0.037741824891147926,0.333
C0011853,5213,3,0.0,1.0,0.0,1.0
C0011853,6277,4,0.0,1.0,0.0,1.0
C0011853,10891,3,0.021739130434782608,0.01,0.20382742115258728,0.004
C0011853,4760,2,0.0,1.0,0.053989529056117154,0.068
C0011853,26291,3,0.0,1.0,0.05711528220186955,0.066
C0011853,183,1,0.0,1.0,0.0,1.0
C0011853,3767,1,0.0,1.0,0.0,1.0
C0011853,7351,1,0.0,1.0,0.0,1.0
C0011853,1728,1,0.0,1.0,0.0,1.0
C0011853,5313,1,0.0,1.0,0.0,1.0
C0011853,4313,1,0.0,1.0,0.03038513638829501,0.087
C0011853,4846,3,0.0,1.0,0.0,1.0
C0011853,7422,5,0.0,1.0,0.01237116031708676,0.423
C0011853,3383,4,0.0,1.0,0.038680363612175306,0.098
C0011853,836,1,0.0,1.0,0.0,1.0
C0011853,3397,7,0.0,1.0,0.04849002079584946,0.102
C0011853,57678,1,0.0,1.0,0.0,1.0
C0011853,5970,8,0.0,1.0,0.060123112193935714,0.052
C0011853,5465,21,0.0,1.0,0.011564867008709042,0.672
C0011853,5468,4,0.0,1.0,0.0,1.0
C0011853,859,2,0.0,1.0,0.0,1.0
C0011853,1375,2,0.0,1.0,0.0,1.0
C0011853,7533,2,0.0,1.0,0.0,1.0
C0011853,7040,23,0.0,1.0,0.012708753922390148,0.72
C0011853,53637,2,0.0,1.0,0.010267351727228294,0.305
C0011853,6548,1,0.0,1.0,0.0,1.0
C0011853,3479,5,0.0,1.0,0.013269521433439216,0.397
C0011853,7077,1,0.0,1.0,0.035479405856058695,0.088
C0011853,5054,8,0.0,1.0,0.08495208289116321,0.014
C0011853,8639,9,0.0,1.0,0.05332403344247412,0.111
C0011853,968,9,0.0,1.0,0.02799253413262479,0.324
C0011853,7124,30,0.0,1.0,0.04424351481507413,0.284
C0011853,5080,96,0.0,1.0,0.03780209735407757,0.494
C0011853,6616,6,0.0,1.0,0.005271414636085872,0.671
C0011853,6648,1,0.0,1.0,0.0,1.0
C0011853,8698,1,0.0,1.0,0.0,1.0
C0426817,1280,1,0.0,1.0,0.0,1.0
C0426817,4998,2,0.0,1.0,0.0,1.0
C0426817,23594,2,0.0,1.0,0.0,1.0
C0426817,579,1,0.0,1.0,0.0,1.0
C0426817,51025,2,0.0,1.0,0.0038666568711483345,0.084
C0426817,3930,1,0.0,1.0,0.0,1.0
C0426817,5727,8,0.0,1.0,0.0,1.0
C0426817,2146,4,0.0,1.0,0.0,1.0
C0426817,51684,34,0.0,1.0,0.003866656871148335,0.55
C0426817,5745,8,0.0,1.0,0.0,1.0
C1848736,5376,58,0.0,1.0,0.009391275786262192,0.881
C1848736,6663,6,0.0,1.0,0.02386141365650007,0.185
C1848736,4747,31,0.0,1.0,0.017411509582877013,0.712
C1848736,2705,44,0.0,1.0,0.02297233529616399,0.612
C1848736,10397,1,0.0,1.0,0.0,1.0
C1848736,50717,4,0.0,1.0,0.02146203766916558,0.14
C1848736,9499,4,0.0,1.0,0.009382332813010019,0.407
C1848736,4000,6,0.0,1.0,0.007454625995914414,0.592
C1848736,10020,60,0.0,1.0,0.03397210478353991,0.412
C1848736,22948,1,0.0,1.0,0.0,1.0
C1848736,1959,1,0.0,1.0,0.0,1.0
C1848736,6310,53,0.0,1.0,0.035495090599118914,0.435
C1848736,9516,34,0.0,1.0,0.03806759387530468,0.297
C1848736,23095,1,0.0,1.0,0.0,1.0
C1848736,54840,3,0.0,1.0,0.0475125413481667,0.026
C1848736,54332,9,0.0,1.0,0.01456405737964079,0.514
C1848736,4287,1,0.0,1.0,0.0,1.0
C1848736,23111,9,0.0,1.0,0.031150896305177166,0.163
C1848736,23503,33,0.0,1.0,0.036997753680710045,0.183
C1848736,26580,35,0.0,1.0,0.029124941506150366,0.478
C1848736,1890,4,0.0,1.0,0.0,1.0
C1848736,8291,1,0.0,1.0,0.0,1.0
C1848736,26353,12,0.0,1.0,0.016313115511819826,0.49
C1848736,7415,23,0.0,1.0,0.02246745894140686,0.53
C1848736,1785,10,0.0,1.0,0.06583318885565492,0.012
C1848736,5631,8,0.0,1.0,0.0,1.0
C0232940,3972,3,0.0,1.0,0.0,1.0
C0232940,3730,2,0.0,1.0,0.0,1.0
C0232940,26012,23,0.0,1.0,0.006896715738353068,0.187
C0232940,4000,6,0.0,1.0,0.0,1.0
C0232940,1967,11,0.0,1.0,0.0,1.0
C0232940,9394,2,0.0,1.0,0.0,1.0
C0232940,1848,2,0.0,1.0,0.0,1.0
C0232940,8892,3,0.0,1.0,0.0,1.0
C0232940,8893,1,0.0,1.0,0.0,1.0
C0232940,6866,2,0.0,1.0,0.0,1.0
C0232940,5468,4,0.0,1.0,0.0,1.0
C0232940,9060,2,0.0,1.0,0.006896715738353068,0.14
C0232940,3814,1,0.0,1.0,0.032141217326661246,0.036
C0232940,8822,1,0.0,1.0,0.032141217326661246,0.043
C2316810,5889,1,0.0,1.0,0.017622684421256033,0.034
C2316810,1287,28,0.0,1.0,0.0021335836885078164,0.799
C2316810,6928,12,0.0,1.0,0.0,1.0
C2316810,51473,27,0.0,1.0,0.0,1.0
C2316810,2335,1,0.0,1.0,0.0,1.0
C2316810,26146,1,0.0,1.0,0.0,1.0
C2316810,54443,1,0.0,1.0,0.0,1.0
C2316810,54585,11,0.0,1.0,0.01404676090196784,0.213
C2316810,9657,9,0.0,1.0,0.017622684421256033,0.142
C2316810,51134,9,0.0,1.0,0.009372025951925555,0.305
C2316810,7490,12,0.0,1.0,0.004674734950042286,0.477
C2316810,3913,1,0.0,1.0,0.0,1.0
C2316810,977,5,0.0,1.0,0.0,1.0
C2316810,1497,1,0.0,1.0,0.0,1.0
C2316810,4582,100,0.0,1.0,0.0021335836885078164,0.955
C2316810,22897,1,0.0,1.0,0.0,1.0
C2316810,27130,1,0.0,1.0,0.0,1.0
C2316810,22909,1,0.0,1.0,0.0,1.0
C0392525,6792,2,0.0,1.0,0.0,1.0
C0392525,3081,3,0.0,1.0,0.03879019588262398,0.014
C0392525,6928,12,0.0,1.0,0.0,1.0
C0392525,9368,3,0.0,1.0,0.0,1.0
C0392525,3251,11,0.0,1.0,0.06723902614792644,0.01
C0392525,5333,2,0.0,1.0,0.03879019588262398,0.021
C0392525,1497,1,0.0,1.0,0.04264014327112209,0.007
C0392525,353,1,0.0,1.0,0.0,1.0
C0392525,2542,1,0.0,1.0,0.0,1.0
C0392525,5495,2,0.0,1.0,0.0,1.0
C0392525,7421,5,0.0,1.0,0.03103243921138594,0.03
C0426970,6657,1,0.0,1.0,0.0,1.0
C0426970,6663,6,0.0,1.0,0.0,1.0
C0426970,22796,4,0.0,1.0,0.0,1.0
C0426970,2571,10,0.0,1.0,0.011736313170325507,0.204
C0426970,22931,3,0.0,1.0,0.0,1.0
C0426970,51091,1,0.0,1.0,0.0,1.0
C0426970,410,13,0.0,1.0,0.0,1.0
C0426970,6812,8,0.0,1.0,0.0,1.0
C0426970,2720,4,0.0,1.0,0.00903876907577734,0.256
C0426970,6567,35,0.0,1.0,0.00903876907577734,0.556
C0426970,440,1,0.0,1.0,0.0,1.0
C0426970,8398,12,0.0,1.0,0.0,1.0
C0426970,3796,7,0.0,1.0,0.0,1.0
C0426970,2517,3,0.0,1.0,0.0,1.0
C0426970,3800,1,0.0,1.0,0.0,1.0
C0426970,9179,2,0.0,1.0,0.0,1.0
C0426970,2018,1,0.0,1.0,0.0,1.0
C0426970,8050,4,0.0,1.0,0.011736313170325505,0.227
C4020847,1280,1,0.0,1.0,0.10741305161448605,0.004
C4020847,4998,2,0.0,1.0,0.0,1.0
C4020847,3984,2,0.0,1.0,0.0,1.0
C4020847,50964,1,0.0,1.0,0.0,1.0
C4020847,2969,6,0.0,1.0,0.0,1.0
C4020847,1186,13,0.0,1.0,0.005066244252829633,0.498
C4020847,51626,1,0.0,1.0,0.0,1.0
C4020847,8878,13,0.0,1.0,0.060522753266880246,0.011
C4020847,10682,176,0.0,1.0,0.005066244252829633,0.78
C4020847,5832,5,0.0,1.0,0.0,1.0
C4020847,5982,4,0.0,1.0,0.02708344641904291,0.05
C4020847,9569,2,0.0,1.0,0.0,1.0
C4020847,26608,1,0.0,1.0,0.0,1.0
C4020847,7415,23,0.0,1.0,0.02708344641904291,0.117
C4020847,1277,1,0.0,1.0,0.10741305161448605,0.001
C4020847,1278,8,0.0,1.0,0.0,1.0
C0007786,3091,4,0.0,1.0,0.0,1.0
C0007786,3605,2,0.0,1.0,0.0,1.0
C0007786,3606,1,0.0,1.0,0.0,1.0
C0007786,41,2,0.0,1.0,0.0,1.0
C0007786,3115,3,0.0,1.0,0.039843090483248016,0.056
C0007786,627,3,0.0,1.0,0.013914988334868247,0.214
C0007786,6774,6,0.0,1.0,0.025031308716087948,0.255
C0007786,3725,1,0.0,1.0,0.0,1.0
C0007786,7351,1,0.0,1.0,0.0,1.0
C0007786,4792,5,0.0,1.0,0.025031308716087948,0.233
C0007786,6347,3,0.0,1.0,0.0,1.0
C0007786,6348,2,0.0,1.0,0.01659765325773231,0.158
C0007786,6351,19,0.0,1.0,0.013363892234603426,0.606
C0007786,1233,1,0.0,1.0,0.0,1.0
C0007786,5328,1,0.0,1.0,0.0,1.0
C0007786,4854,5,0.0,1.0,0.0,1.0
C0007786,56616,25,0.0,1.0,0.016263122336543066,0.637
C0007786,3383,4,0.0,1.0,0.016597653257732308,0.273
C0007786,836,1,0.0,1.0,0.0,1.0
C0007786,842,4,0.0,1.0,0.0,1.0
C0007786,5970,8,0.0,1.0,0.03602483906965505,0.146
C0007786,5982,4,0.0,1.0,0.027510911967332463,0.179
C0007786,351,1,0.0,1.0,0.0,1.0
C0007786,9569,2,0.0,1.0,0.0,1.0
C0007786,875,14,0.0,1.0,0.019457205130447974,0.395
C0007786,3984,2,0.0,1.0,0.0,1.0
C0007786,2969,6,0.0,1.0,0.0,1.0
C0007786,54205,2,0.0,1.0,0.03523826165505223,0.083
C0007786,8655,33,0.0,1.0,0.0,1.0
C0007786,1493,3,0.0,1.0,0.0,1.0
C0007786,7124,30,0.0,1.0,0.005908580644613889,0.868
C0007786,5594,20,0.0,1.0,0.09330553532151245,0.011
C0007786,5595,2,0.0,1.0,0.07273929674533082,0.014
C0007786,5604,3,0.0,1.0,0.012457251545865598,0.243
C0007786,27113,8,0.0,1.0,0.015742317305477295,0.346
C0007786,26608,1,0.0,1.0,0.039522545147087564,0.083
C0007786,6648,1,0.0,1.0,0.0,1.0
C0020507,1280,1,0.0,1.0,0.0,1.0
C0020507,7040,23,0.0,1.0,0.018897858987391655,0.313
C0020507,3091,4,0.0,1.0,0.0,1.0
C0020507,6934,29,0.0,1.0,0.012547615753873396,0.528
C0020507,4780,5,0.07142857142857142,0.002,0.02923778999430974,0.039
C0020507,4143,3,0.0,1.0,0.0,1.0
C0020507,2740,10,0.0,1.0,0.01746046254340978,0.166
C0020507,3775,8,0.0,1.0,0.016706381269115653,0.158
C0020507,207,7,0.0,1.0,0.004706520789374209,0.402
C0020507,595,4,0.0,1.0,0.0,1.0
C0020507,3162,29,0.0,1.0,0.016706381269115653,0.344
C0020507,5597,2,0.0,1.0,0.0,1.0
C0020507,3949,2,0.0,1.0,0.01019938935993931,0.097
C0020507,7538,2,0.0,1.0,0.0,1.0
C0020507,23028,56,0.07142857142857142,0.038,0.0430157702072851,0.125
C0426891,1280,1,0.0,1.0,0.0,1.0
C0426891,51715,1,0.0,1.0,0.0,1.0
C0426891,2702,29,0.0,1.0,0.03250245044092418,0.016
C0426891,2703,118,0.0,1.0,0.03250245044092418,0.074
C0426891,3981,1,0.0,1.0,0.0,1.0
C0426891,6299,1,0.0,1.0,0.0,1.0
C0426891,3756,3,0.0,1.0,0.0,1.0
C0426891,4920,40,0.0,1.0,0.0,1.0
C0426891,2239,4,0.0,1.0,0.0,1.0
C0426891,1855,5,0.0,1.0,0.0,1.0
C0426891,9939,4,0.0,1.0,0.0,1.0
C0426891,2146,4,0.0,1.0,0.0,1.0
C0262404,11284,41,0.0,1.0,0.03572990994573284,0.519
C0262404,2071,13,0.0,1.0,0.03561794565192562,0.311
C0262404,51741,91,0.05128205128205128,0.116,0.07325375571037543,0.272
C0262404,6687,20,0.0,1.0,0.05905704623219338,0.065
C0262404,10273,7,0.0,1.0,0.025553893566099408,0.281
C0262404,54840,3,0.0,1.0,0.009188630773666188,0.342
C0262404,23111,9,0.0,1.0,0.03484254674266993,0.247
C0262404,95,10,0.02564102564102564,0.047,0.047258346532290385,0.121
C0262404,4715,1,0.0,1.0,0.03573267557294841,0.051
C0262404,4722,2,0.0,1.0,0.0,1.0
C0262404,4723,2,0.0,1.0,0.050631898114525155,0.026
C0262404,54902,35,0.0,1.0,0.04265712366153118,0.471
C0262404,4729,3,0.0,1.0,0.0,1.0
C0262404,3766,1,0.0,1.0,0.0,1.0
C0262404,4287,1,0.0,1.0,0.0,1.0
C0262404,54476,14,0.0,1.0,0.03484254674266993,0.301
C0262404,8398,12,0.0,1.0,0.06756039477428112,0.03
C0262404,10466,1,0.0,1.0,0.0,1.0
C0262404,10479,1,0.0,1.0,0.0,1.0
C0262404,6908,6,0.0,1.0,0.02247632705722251,0.315
C0262404,7436,1,0.0,1.0,0.0,1.0
C0262404,2332,10,0.0,1.0,0.02823372767367806,0.326
C0262404,10528,1,0.0,1.0,0.0,1.0
C0262404,25915,14,0.02564102564102564,0.042,0.1985400035992032,0.001
C0262404,51010,1,0.0,1.0,0.0,1.0
C0262404,2896,50,0.0,1.0,0.043036800421307635,0.461
C0262404,7545,71,0.02564102564102564,0.371,0.07362230073975952,0.28
C0262404,9096,3,0.0,1.0,0.004379902760230306,0.476
C0262404,51091,1,0.0,1.0,0.0,1.0
C0262404,10134,3,0.0,1.0,0.0,1.0
C0262404,29078,1,0.02564102564102564,0.0,0.1762398969526837,0.001
C0262404,51103,7,0.0,1.0,0.030304302664099066,0.246
C0262404,9640,1,0.0,1.0,0.0,1.0
C0262404,10667,69,0.0,1.0,0.06559282081219435,0.392
C0262404,950,6,0.0,1.0,0.0,1.0
C0262404,10195,6,0.0,1.0,0.0,1.0
C0262404,9179,2,0.0,1.0,0.0,1.0
C0262404,10733,18,0.0,1.0,0.018016442911120284,0.602
C0262404,4598,4,0.0,1.0,0.028867513459481294,0.148
C0262404,5111,10,0.0,1.0,0.0033538923545276887,0.823
C1858285,5376,58,0.0,1.0,0.006382283516786696,0.707
C1858285,4358,1,0.0,1.0,0.0,1.0
C1858285,4747,31,0.0,1.0,0.001476475218959298,0.804
C1858285,2705,44,0.0,1.0,0.009262199456441772,0.633
C1858285,23321,8,0.0,1.0,0.0,1.0
C1858285,4000,6,0.0,1.0,0.0,1.0
C1858285,1959,1,0.0,1.0,0.0,1.0
C1858285,23095,1,0.0,1.0,0.0,1.0
C1858285,54332,9,0.0,1.0,0.00830916883763411,0.25
C1858285,54463,1,0.0,1.0,0.0,1.0
C1858285,10342,61,0.0,1.0,0.001476475218959298,0.919
C1858285,1785,10,0.0,1.0,0.0,1.0
C0575167,3984,2,0.0,1.0,0.0,1.0
C0575167,2969,6,0.0,1.0,0.0,1.0
C0575167,6567,35,0.0,1.0,0.0,1.0
C0575167,9896,2,0.0,1.0,0.02969569354582494,0.024
C0575167,2010,74,0.0,1.0,0.006584912601786585,0.825
C0575167,5468,4,0.0,1.0,0.0,1.0
C0575167,5982,4,0.0,1.0,0.008908708063747479,0.238
C0575167,5727,8,0.0,1.0,0.002549511031552227,0.5
C0575167,9569,2,0.0,1.0,0.02969569354582494,0.029
C0575167,51684,34,0.0,1.0,0.014422915287869285,0.389
C0575167,26608,1,0.0,1.0,0.007992530690852493,0.12
C0575167,1146,16,0.0,1.0,0.0,1.0
C0023895,3589,2,0.0,1.0,0.026243194054073903,0.143
C0023895,1544,1,0.0,1.0,0.0,1.0
C0023895,3101,1,0.0,1.0,0.0,1.0
C0023895,5193,33,0.0,1.0,0.0041460595606796005,0.837
C0023895,5194,1,0.0,1.0,0.0,1.0
C0023895,5195,4,0.0,1.0,0.0,1.0
C0023895,598,22,0.0,1.0,0.08995261581883991,0.071
C0023895,3162,29,0.0,1.0,0.060759662202627004,0.174
C0023895,7295,12,0.0,1.0,0.0,1.0
C0023895,6783,3,0.0,1.0,0.0,1.0
C0023895,7305,2,0.0,1.0,0.0,1.0
C0023895,3728,12,0.0,1.0,0.0,1.0
C0023895,2720,4,0.0,1.0,0.05035877176155287,0.047
C0023895,27306,6,0.0,1.0,0.0,1.0
C0023895,1728,1,0.0,1.0,0.0,1.0
C0023895,5824,11,0.05128205128205128,0.013,0.340157318144162,0.009
C0023895,9409,24,0.02564102564102564,0.071,0.20443465615692186,0.005
C0023895,5830,20,0.0,1.0,0.0,1.0
C0023895,6341,1,0.0,1.0,0.0,1.0
C0023895,6347,3,0.0,1.0,0.018541288376154024,0.192
C0023895,1230,1,0.0,1.0,0.0,1.0
C0023895,3303,2,0.0,1.0,0.0,1.0
C0023895,241,7,0.0,1.0,0.05453185231895105,0.066
C0023895,9971,2,0.0,1.0,0.0,1.0
C0023895,5879,6,0.0,1.0,0.009878259746169994,0.42
C0023895,1281,2,0.0,1.0,0.0,1.0
C0023895,7428,3,0.0,1.0,0.009878259746169994,0.277
C0023895,6430,1,0.0,1.0,0.0,1.0
C0023895,8504,2,0.05128205128205128,0.001,0.3303232895965959,0.001
C0023895,9021,5,0.0,1.0,0.0,1.0
C0023895,335,1,0.0,1.0,0.0,1.0
C0023895,7018,20,0.0,1.0,0.09452401981326541,0.022
C0023895,885,1,0.0,1.0,0.026243194054073903,0.082
C0023895,55670,2,0.02564102564102564,0.011,0.24056261216234415,0.001
C0023895,7051,29,0.0,1.0,0.0041460595606796005,0.847
C0023895,915,1,0.0,1.0,0.03823595564509363,0.062
C0023895,1440,2,0.0,1.0,0.0,1.0
C0023895,7104,21,0.0,1.0,0.08897830115130892,0.035
C0023895,974,2,0.0,1.0,0.03823595564509363,0.09
C0023895,7124,30,0.0,1.0,0.04198079741177649,0.247
C0023532,3851,21,0.08333333333333333,0.012,0.22468052706301728,0.006
C0023532,3852,13,0.08333333333333333,0.029,0.2221882480291209,0.006
C0023532,3853,31,0.16666666666666666,0.015,0.2805406071761988,0.003
C0023532,3854,21,0.0,1.0,0.2112739119569771,0.014
C0023532,2706,38,0.0,1.0,0.015515129346817568,0.34
C0023532,3861,25,0.0,1.0,0.09035641303435957,0.025
C0023532,3868,56,0.25,0.008,0.13048749839863777,0.005
C0023532,3872,2,0.08333333333333333,0.001,0.09930303297018413,0.002
C0023532,26277,1,0.0,1.0,0.0,1.0
C0023532,10804,10,0.0,1.0,0.015515129346817568,0.163
C0023532,55505,3,0.08333333333333333,0.005,0.4267766952966368,0.005
C0023532,55135,2,0.0,1.0,0.0,1.0
C0023532,55651,1,0.08333333333333333,0.002,0.4267766952966368,0.001
C0221354,6657,1,0.0,1.0,0.0,1.0
C0221354,6660,28,0.0,1.0,0.09957310620707982,0.189
C0221354,2077,4,0.0,1.0,0.049256801559038055,0.177
C0221354,9759,53,0.013513513513513514,0.433,0.12003095913875511,0.193
C0221354,9791,1,0.0,1.0,0.015379156298021624,0.322
C0221354,10312,2,0.0,1.0,0.009676412496452296,0.484
C0221354,5727,8,0.0,1.0,0.007570739994384798,0.927
C0221354,6774,6,0.0,1.0,0.07526786265625213,0.127
C0221354,2697,4,0.0,1.0,0.016557833824160612,0.607
C0221354,2702,29,0.0,1.0,0.08989423690285282,0.274
C0221354,2703,118,0.013513513513513514,0.631,0.15938228765716878,0.162
C0221354,9871,5,0.013513513513513514,0.067,0.08376523976422959,0.066
C0221354,4758,18,0.013513513513513514,0.13,0.05596970370612024,0.501
C0221354,2720,4,0.0,1.0,0.04462223846307163,0.216
C0221354,10913,2,0.0,1.0,0.0231587618254596,0.352
C0221354,1186,13,0.0,1.0,0.041542959913105484,0.573
C0221354,5295,3,0.0,1.0,0.035093120317179816,0.265
C0221354,4784,6,0.0,1.0,0.016807316136320364,0.767
C0221354,5296,9,0.0,1.0,0.03677241547624465,0.596
C0221354,4792,5,0.0,1.0,0.032489842655604804,0.469
C0221354,29887,3,0.0,1.0,0.04488115606730547,0.195
C0221354,3265,1,0.0,1.0,0.07453559924999298,0.024
C0221354,5830,20,0.0,1.0,0.007168856802593751,0.983
C0221354,5831,1,0.0,1.0,0.06327561292261623,0.025
C0221354,5832,5,0.0,1.0,0.0,1.0
C0221354,8398,12,0.0,1.0,0.031619381496710085,0.688
C0221354,1747,2,0.0,1.0,0.03522282795247854,0.218
C0221354,4313,1,0.0,1.0,0.005034350777751475,0.433
C0221354,2271,12,0.013513513513513514,0.072,0.09099832167925392,0.083
C0221354,10484,25,0.02702702702702703,0.027,0.10932241024072403,0.111
C0221354,1277,1,0.0,1.0,0.07715167498104594,0.02
C0221354,1278,8,0.0,1.0,0.07400004732918572,0.099
C0221354,6909,9,0.0,1.0,0.1024870846967631,0.057
C0221354,1280,1,0.0,1.0,0.07715167498104594,0.018
C0221354,6913,14,0.0,1.0,0.018514798228512052,0.901
C0221354,7421,5,0.013513513513513514,0.045,0.03717991123959339,0.364
C0221354,3845,2,0.0,1.0,0.20163430020388368,0.002
C0221354,2313,3,0.0,1.0,0.015504341823651058,0.53
C0221354,23314,2,0.0,1.0,0.021095919705369528,0.359
C0221354,1300,9,0.0,1.0,0.08548265616888284,0.11
C0221354,50964,1,0.0,1.0,0.05860012931208745,0.037
C0221354,28952,5,0.0,1.0,0.046137717172246316,0.295
C0221354,6938,67,0.0,1.0,0.030551687304401866,1.0
C0221354,2332,10,0.013513513513513514,0.108,0.0693292414397723,0.231
C0221354,4893,5,0.0,1.0,0.24529624336492364,0.007
C0221354,10020,60,0.0,1.0,0.0733168417539222,0.676
C0221354,7468,2,0.0,1.0,0.053609494235282766,0.116
C0221354,7469,9,0.0,1.0,0.07309536659602706,0.189
C0221354,4920,40,0.0,1.0,0.09305736701199391,0.348
C0221354,9533,106,0.04054054054054054,0.077,0.17645445621648556,0.108
C0221354,1855,5,0.0,1.0,0.011194341570991126,0.715
C0221354,8517,13,0.0,1.0,0.0386925777998909,0.593
C0221354,5449,11,0.0,1.0,0.08892570829459756,0.078
C0221354,51025,2,0.0,1.0,0.05106072497465595,0.122
C0221354,23384,6,0.0,1.0,0.0232777107371009,0.654
C0221354,4952,4,0.0,1.0,0.005979881641373998,0.788
C0221354,1896,20,0.0,1.0,0.08189610558539127,0.177
C0221354,7531,7,0.013513513513513514,0.094,0.029479872567970015,0.567
C0221354,3954,3,0.0,1.0,0.014890465623537096,0.535
C0221354,5495,2,0.0,1.0,0.0,1.0
C0221354,7545,71,0.013513513513513514,0.591,0.12471164335291081,0.456
C0221354,4998,2,0.0,1.0,0.02980742573255343,0.269
C0221354,51082,2,0.013513513513513514,0.021,0.06992924165785014,0.055
C0221354,3481,3,0.0,1.0,0.02041246794819445,0.475
C0221354,1947,1,0.0,1.0,0.0068810235320397525,0.362
C0221354,5034,27,0.0,1.0,0.026988374099777557,0.951
C0221354,10682,176,0.013513513513513514,0.617,0.11736772847480752,0.514
C0221354,29123,79,0.013513513513513514,0.608,0.11226277811499294,0.588
C0221354,2517,3,0.0,1.0,0.020877684461158855,0.438
C0221354,1497,1,0.0,1.0,0.0,1.0
C0221354,51684,34,0.013513513513513514,0.363,0.05723077123604796,0.77
C0221354,5604,3,0.0,1.0,0.08279677332651923,0.039
C0221354,5605,4,0.0,1.0,0.18609244720196663,0.006
C0221354,4591,48,0.0,1.0,0.04756338033873133,0.879
C0221354,10743,2,0.0,1.0,0.02259217452940602,0.356
C0263523,4487,1,0.0,1.0,0.0,1.0
C0263523,526,1,0.0,1.0,0.0,1.0
C0263523,9640,1,0.0,1.0,0.0,1.0
C0263523,3756,3,0.0,1.0,0.0,1.0
C0263523,8626,5,0.0,1.0,0.0,1.0
C0263523,10804,10,0.0,1.0,0.0,1.0
C0263523,2239,4,0.0,1.0,0.0,1.0
C0263523,55505,3,0.09090909090909091,0.0,0.4267766952966368,0.0
C0263523,10195,6,0.0,1.0,0.0,1.0
C0263523,54101,3,0.0,1.0,0.0,1.0
C0263523,55651,1,0.09090909090909091,0.002,0.4267766952966368,0.001
C0263523,10617,7,0.0,1.0,0.0,1.0
C0035222,6275,2,0.0,1.0,0.055048188256318034,0.019
C0035222,6280,4,0.0,1.0,0.055048188256318034,0.016
C0035222,7056,25,0.0,1.0,0.02163404660456376,0.113
C0035222,10516,1,0.0,1.0,0.0,1.0
C0035222,10266,2,0.06666666666666667,0.006,0.07544144261212773,0.006
C0035222,3489,35,0.0,1.0,0.007314637360232062,0.511
C0035222,56994,1,0.0,1.0,0.0,1.0
C0035222,5413,13,0.0,1.0,0.0,1.0
C0035222,6648,1,0.0,1.0,0.0,1.0
C0035222,5685,7,0.0,1.0,0.0,1.0
C0035222,7103,4,0.0,1.0,0.0,1.0
C0035222,6347,3,0.0,1.0,0.007801080992678708,0.214
C0035222,1879,3,0.0,1.0,0.0,1.0
C0035222,3934,61,0.06666666666666667,0.048,0.06892311436047475,0.007
C0035222,231,1,0.0,1.0,0.0,1.0
C0035222,9588,1,0.0,1.0,0.0,1.0
C0264142,1280,1,0.0,1.0,0.0,1.0
C0264142,54880,3,0.0,1.0,0.0,1.0
C0264142,2245,1,0.0,1.0,0.0,1.0
C0264142,5573,13,0.0,1.0,0.0,1.0
C0264142,2623,21,0.0,1.0,0.024007742196159202,0.023
C0264142,5745,8,0.0,1.0,0.024007742196159202,0.04
C0264142,10743,2,0.0,1.0,0.0,1.0
C0264142,2200,3,0.0,1.0,0.0,1.0
C0264142,3930,1,0.0,1.0,0.0,1.0
C0264142,2239,4,0.0,1.0,0.0,1.0
C0004352,2563,4,0.0,1.0,0.10686330031984141,0.038
C0004352,3586,7,0.0,1.0,0.08019796602134642,0.308
