HGNC ID	NCBI gene ID	Ensembl gene ID
HGNC:25300	54620	ENSG00000099364
HGNC:27557	283932	ENSG00000260852
HGNC:24679	84961	ENSG00000108306
HGNC:13600	26223	ENSG00000164616
HGNC:27537	283807	ENSG00000197361
HGNC:13581	26232	ENSG00000116661
HGNC:13582	26273	ENSG00000110429
HGNC:51147	101928440	ENSG00000254508
HGNC:13583	26272	ENSG00000151876
HGNC:13584	26271	ENSG00000112029
HGNC:13585	26270	ENSG00000116663
HGNC:13586	25793	ENSG00000100225
HGNC:13587	26269	ENSG00000164117
HGNC:13588	26268	ENSG00000112146
HGNC:13589	26267	ENSG00000147912
HGNC:13590	80204	ENSG00000138081
HGNC:13617	201456	ENSG00000141665
HGNC:13618	157574	ENSG00000214050
HGNC:18754	115290	ENSG00000269190
HGNC:13592	23014	ENSG00000135108
HGNC:13593	26263	ENSG00000167196
HGNC:13595	26261	ENSG00000106336
HGNC:13596	26260	ENSG00000147364
HGNC:18753	126433	ENSG00000161243
HGNC:29046	23219	ENSG00000143756
HGNC:15600	84085	ENSG00000118496
HGNC:48990	100507557	ENSG00000235652
HGNC:16510	79791	ENSG00000103264
HGNC:16731	114907	ENSG00000156804
HGNC:19833	254170	ENSG00000165355
HGNC:20201	55030	ENSG00000178974
HGNC:27020	130888	ENSG00000153832
HGNC:41489	100874344	ENSG00000231534
HGNC:50363	732538	ENSG00000266117
HGNC:28844	81545	ENSG00000145868
HGNC:28565	162517	ENSG00000177294
HGNC:29816	51725	ENSG00000163833
HGNC:29409	150726	ENSG00000163013
HGNC:29249	54455	ENSG00000037637
HGNC:28521	286151	ENSG00000156509
HGNC:24847	93611	ENSG00000132879
HGNC:29148	200933	ENSG00000174013
HGNC:25069	23403	ENSG00000177051
HGNC:31969	494188	ENSG00000204952
HGNC:33857	554251	ENSG00000204923
HGNC:13608	26190	ENSG00000119402
HGNC:10847	6468	ENSG00000107829
HGNC:13609	26226	ENSG00000230701
HGNC:13613	54461	ENSG00000159069
HGNC:16712	55294	ENSG00000109670
HGNC:52397	102191832	ENSG00000270751
HGNC:13597	26259	ENSG00000174989
HGNC:28136	84261	ENSG00000132004
HGNC:1211	10517	ENSG00000171931
HGNC:13607	23291	ENSG00000072803
HGNC:1145	54099	ENSG00000230870
HGNC:20729	285231	ENSG00000164049
HGNC:24692	83953	ENSG00000162897
HGNC:3608	2204	ENSG00000186431
HGNC:3609	2205	ENSG00000179639
HGNC:3611	2207	ENSG00000158869
HGNC:3612	2208	ENSG00000104921
HGNC:20220	51077	ENSG00000119616
HGNC:44613	100422533	ENSG00000227436
HGNC:44614	101060195	ENSG00000228638
HGNC:44615	100128733	ENSG00000239997
HGNC:44616	106480799	ENSG00000226112
HGNC:44617	106479045	ENSG00000220392
HGNC:44618	100422535	ENSG00000225671
HGNC:44619	100422536	ENSG00000224727
HGNC:44620	100422531	ENSG00000251111
HGNC:44621	106480444	ENSG00000231478
HGNC:44622	106479046	ENSG00000218490
HGNC:13572	8857	ENSG00000275395
HGNC:3613	2209	ENSG00000150337
HGNC:3614	2210	ENSG00000198019
HGNC:3615	100132417	ENSG00000265531
HGNC:3616	2212	ENSG00000143226
HGNC:3618	2213	ENSG00000072694
HGNC:15626	9103	ENSG00000244682
HGNC:3619	2214	ENSG00000203747
HGNC:3620	2215	ENSG00000162747
HGNC:3621	2217	ENSG00000104870
HGNC:29002	23149	ENSG00000130475
HGNC:25180	115548	ENSG00000157107
HGNC:25463	89848	ENSG00000197948
HGNC:29114	9873	ENSG00000137478
HGNC:14315	9214	ENSG00000162894
HGNC:3623	2219	ENSG00000085265
HGNC:3624	2220	ENSG00000160339
HGNC:3625	8547	ENSG00000142748
HGNC:18509	115350	ENSG00000163534
HGNC:14875	79368	ENSG00000132704
HGNC:18506	115352	ENSG00000160856
HGNC:18507	83417	ENSG00000163518
HGNC:18508	83416	ENSG00000143297
HGNC:31910	343413	ENSG00000181036
HGNC:18504	84824	ENSG00000132185
HGNC:26431	127943	ENSG00000162746
HGNC:29500	197258	ENSG00000157353
HGNC:19215	260436	ENSG00000181617
HGNC:3629	2222	ENSG00000079459
HGNC:3631	2224	ENSG00000160752
HGNC:3632	343332	ENSG00000225462
HGNC:3633	619190	ENSG00000233980
HGNC:3634	2227	ENSG00000258872
HGNC:3635	2228	ENSG00000254793
HGNC:3636	2229	ENSG00000215035
HGNC:3637	54051	ENSG00000233676
HGNC:33487	441261	ENSG00000231087
HGNC:39085	401981	ENSG00000224763
HGNC:3638	2230	ENSG00000137714
HGNC:3640	2231	ENSG00000181741
HGNC:3641	2216	ENSG00000227054
HGNC:30546	112812	ENSG00000267673
HGNC:25110	91893	ENSG00000255561
HGNC:3642	2232	ENSG00000161513
HGNC:3647	2235	ENSG00000066926
HGNC:3648	2236	ENSG00000235534
HGNC:16934	55527	ENSG00000141965
HGNC:17219	441957	ENSG00000229231
HGNC:39830	390834	ENSG00000265296
HGNC:39831	643859	ENSG00000217770
HGNC:39832	729524	ENSG00000235876
HGNC:3649	10116	ENSG00000169018
HGNC:16933	56929	ENSG00000145780
HGNC:3650	2237	ENSG00000168496
HGNC:3651	645931	ENSG00000215873
HGNC:43894	400550	ENSG00000268388
HGNC:3655	2241	ENSG00000151422
HGNC:15801	80307	ENSG00000088340
HGNC:19044	90342	ENSG00000249715
HGNC:28065	654463	ENSG00000214814
HGNC:26652	439941	ENSG00000181171
HGNC:26534	157376	ENSG00000253868
HGNC:16660	222894	ENSG00000146618
HGNC:15889	55612	ENSG00000101311
HGNC:15767	10979	ENSG00000073712
HGNC:23151	83706	ENSG00000149781
HGNC:26443	553112	ENSG00000232149
HGNC:3657	2242	ENSG00000182511
HGNC:3658	26998	ENSG00000090512
HGNC:18562	54738	ENSG00000163497
HGNC:3659	9638	ENSG00000149557
HGNC:3660	9637	ENSG00000171055
HGNC:22788	389549	ENSG00000128610
HGNC:41001	154860	ENSG00000230316
HGNC:13506	55079	ENSG00000153266
HGNC:4498	2864	ENSG00000126266
HGNC:4501	2867	ENSG00000126262
HGNC:4499	2865	ENSG00000185897
HGNC:19061	338557	ENSG00000186188
HGNC:3661	2243	ENSG00000171560
HGNC:3662	2244	ENSG00000171564
HGNC:3663	2245	ENSG00000102302
HGNC:3664	221472	ENSG00000146192
HGNC:16027	89846	ENSG00000127084
HGNC:19125	121512	ENSG00000139132
HGNC:19117	152273	ENSG00000154783
HGNC:40410	100505641	ENSG00000225733
HGNC:44498	100132526	ENSG00000275340
HGNC:21740	55785	ENSG00000180263
HGNC:3665	2246	ENSG00000113578
HGNC:3676	2247	ENSG00000138685
HGNC:3681	2248	ENSG00000186895
HGNC:3682	2249	ENSG00000075388
HGNC:3683	2250	ENSG00000138675
HGNC:3684	2251	ENSG00000111241
HGNC:3685	2252	ENSG00000140285
HGNC:21455	387559	ENSG00000264061
HGNC:17193	394217	ENSG00000185390
HGNC:26671	654466	ENSG00000204837
HGNC:33587	728195	ENSG00000216829
HGNC:33588	653453	ENSG00000204816
HGNC:27852	387628	ENSG00000227449
HGNC:33589	728433	ENSG00000204801
HGNC:34516	100113421	ENSG00000219693
HGNC:3686	2253	ENSG00000107831
HGNC:3687	2254	ENSG00000102678
HGNC:3666	2255	ENSG00000070193
HGNC:49382	101927075	ENSG00000248464
HGNC:3667	2256	ENSG00000161958
HGNC:3668	2257	ENSG00000114279
HGNC:40234	100873986	ENSG00000231383
HGNC:40235	100873987	ENSG00000230126
HGNC:40236	100873988	ENSG00000226709
HGNC:3670	2258	ENSG00000129682
HGNC:44264	100129662	ENSG00000226031
HGNC:3671	2259	ENSG00000102466
HGNC:40237	100874081	ENSG00000234445
HGNC:44368	283481	ENSG00000272143
HGNC:42774	283480	ENSG00000243319
HGNC:3672	8823	ENSG00000196468
HGNC:3673	8822	ENSG00000158815
HGNC:3674	8817	ENSG00000156427
HGNC:3675	9965	ENSG00000162344
HGNC:3677	26281	ENSG00000078579
HGNC:3678	26291	ENSG00000105550
HGNC:3679	27006	ENSG00000070388
HGNC:3680	8074	ENSG00000118972
HGNC:19695	9982	ENSG00000137440
HGNC:29451	83888	ENSG00000137441
HGNC:23428	143282	ENSG00000174721
HGNC:3688	2260	ENSG00000077782
HGNC:23098	26127	ENSG00000111790
HGNC:39706	100873883	ENSG00000230256
HGNC:3689	2263	ENSG00000066468
HGNC:3690	2261	ENSG00000068078
HGNC:21664	100462812	ENSG00000230994
HGNC:37950	100420952	ENSG00000260984
HGNC:37951	100420881	ENSG00000226164
HGNC:3691	2264	ENSG00000160867
HGNC:3693	53834	ENSG00000127418
HGNC:3694	2266	ENSG00000171557
HGNC:25610	55277	ENSG00000172456
HGNC:3695	2267	ENSG00000104760
HGNC:3696	10875	ENSG00000127951
HGNC:3697	2268	ENSG00000000938
HGNC:3700	2271	ENSG00000091483
HGNC:29408	114827	ENSG00000142621
HGNC:41241	101927417	ENSG00000233485
HGNC:29363	85462	ENSG00000137460
HGNC:3701	2272	ENSG00000189283
HGNC:3702	2273	ENSG00000022267
HGNC:3703	2274	ENSG00000115641
HGNC:3704	2275	ENSG00000183386
HGNC:17371	9457	ENSG00000112214
HGNC:17905	29109	ENSG00000135723
HGNC:26178	80206	ENSG00000134775
HGNC:39442	100873790	ENSG00000234213
HGNC:25922	84929	ENSG00000130720
HGNC:33747	387758	ENSG00000176971
HGNC:3705	9158	ENSG00000172500
HGNC:18416	11153	ENSG00000198855
HGNC:16873	9896	ENSG00000112367
HGNC:24669	344018	ENSG00000183733
HGNC:13285	55137	ENSG00000182263
HGNC:13286	63979	ENSG00000132436
HGNC:13287	401720	ENSG00000261308
HGNC:53299	105369971	ENSG00000259887
HGNC:21015	27145	ENSG00000118407
HGNC:24589	11259	ENSG00000168386
HGNC:53755	100132735	ENSG00000231426
HGNC:19124	81608	ENSG00000145216
HGNC:49627	286467	ENSG00000213468
HGNC:21689	51024	ENSG00000214253
HGNC:33714	161247	ENSG00000139914
HGNC:16135	128486	ENSG00000197296
HGNC:25917	84922	ENSG00000179943
HGNC:17166	24147	ENSG00000179431
HGNC:3711	2280	ENSG00000088832
HGNC:3714	2282	ENSG00000269304
HGNC:3715	2283	ENSG00000259691
HGNC:3716	2284	ENSG00000230243
HGNC:3717	2285	ENSG00000282502
HGNC:3712	2281	ENSG00000119782
HGNC:52378	107984636	ENSG00000258536
HGNC:21376	642489	ENSG00000198225
HGNC:3718	2286	ENSG00000173486
HGNC:3719	2287	ENSG00000100442
HGNC:3720	2288	ENSG00000004478
HGNC:44038	100132656	ENSG00000251463
HGNC:50371	389727	ENSG00000269692
HGNC:50375	100132268	ENSG00000268234
HGNC:50376	441410	ENSG00000235256
HGNC:50377	643880	ENSG00000276457
HGNC:3721	2289	ENSG00000096060
HGNC:3722	8468	ENSG00000077800
HGNC:3723	51661	ENSG00000079150
HGNC:3724	23770	ENSG00000105701
HGNC:3725	11328	ENSG00000122642
HGNC:23568	360132	ENSG00000176826
HGNC:18169	60681	ENSG00000141756
HGNC:18624	51303	ENSG00000134285
HGNC:18625	55033	ENSG00000106080
HGNC:40990	105375215	ENSG00000227014
HGNC:23397	23307	ENSG00000119321
HGNC:13949	63943	ENSG00000204315
HGNC:17997	79147	ENSG00000181027
HGNC:3622	2218	ENSG00000106692
HGNC:14439	130540	ENSG00000155749
HGNC:24671	80308	ENSG00000160688
HGNC:27310	201163	ENSG00000154803
HGNC:3748	2312	ENSG00000143631
HGNC:27913	339400	ENSG00000237975
HGNC:33276	388698	ENSG00000143520
HGNC:3749	2313	ENSG00000151702
HGNC:3750	2314	ENSG00000177731
HGNC:3754	2316	ENSG00000196924
HGNC:3755	2317	ENSG00000136068
HGNC:40239	105377105	ENSG00000244161
HGNC:3756	2318	ENSG00000128591
HGNC:53474	110806300	ENSG00000242902
HGNC:3757	10211	ENSG00000137312
HGNC:3758	2319	ENSG00000132589
HGNC:3760	23769	ENSG00000126500
HGNC:3761	23768	ENSG00000185070
HGNC:3762	23767	ENSG00000125848
HGNC:3763	2321	ENSG00000102755
HGNC:44609	391533	ENSG00000229515
HGNC:3765	2322	ENSG00000122025
HGNC:3766	2323	ENSG00000090554
HGNC:3767	2324	ENSG00000037280
HGNC:24682	28982	ENSG00000162769
HGNC:39077	642946	ENSG00000198468
HGNC:20105	55640	ENSG00000119686
HGNC:25404	84256	ENSG00000059122
HGNC:38033	100130898	ENSG00000239516
HGNC:25178	114984	ENSG00000162076
HGNC:26946	154791	ENSG00000164898
HGNC:44671	100996928	ENSG00000269955
HGNC:3768	342184	ENSG00000248905
HGNC:14074	56776	ENSG00000155816
HGNC:54909	100418721	ENSG00000231388
HGNC:1212	752	ENSG00000184922
HGNC:18267	114793	ENSG00000157827
HGNC:23698	91010	ENSG00000161791
HGNC:3769	2326	ENSG00000010932
HGNC:3770	2327	ENSG00000094963
HGNC:3771	2328	ENSG00000007933
HGNC:3772	2329	ENSG00000076258
HGNC:3773	2330	ENSG00000131781
HGNC:24024	388714	ENSG00000117507
HGNC:32208	100337589	ENSG00000230231
HGNC:32209	100129007	ENSG00000238087
HGNC:32210	116123	ENSG00000215834
HGNC:32211	100128181	ENSG00000234984
HGNC:32212	100337590	ENSG00000232148
HGNC:3774	2331	ENSG00000122176
HGNC:3775	2332	ENSG00000102081
HGNC:39081	100126270	ENSG00000268066
HGNC:41333	106478973	ENSG00000236337
HGNC:26372	158521	ENSG00000176988
HGNC:3778	2335	ENSG00000115414
HGNC:24822	64122	ENSG00000167363
HGNC:25700	79672	ENSG00000141560
HGNC:17069	23048	ENSG00000187239
HGNC:20851	54874	ENSG00000137942
HGNC:44528	100533642	ENSG00000257800
HGNC:19752	23360	ENSG00000109920
HGNC:21184	84624	ENSG00000164694
HGNC:41460	100874312	ENSG00000235086
HGNC:20296	22862	ENSG00000102531
HGNC:24670	64778	ENSG00000075420
HGNC:35452	100421340	ENSG00000223592
HGNC:20239	64838	ENSG00000115226
HGNC:20240	252995	ENSG00000160097
HGNC:26668	163479	ENSG00000143107
HGNC:25286	54752	ENSG00000073598
HGNC:33547	408263	ENSG00000172568
HGNC:42951	643988	ENSG00000228594
HGNC:28764	79025	ENSG00000125531
HGNC:29418	96459	ENSG00000217128
HGNC:29280	57600	ENSG00000052795
HGNC:3782	2339	ENSG00000168522
HGNC:3783	283226	ENSG00000254502
HGNC:3784	2341	ENSG00000230022
HGNC:3785	2342	ENSG00000257365
HGNC:23377	54914	ENSG00000188352
HGNC:49789	101929548	ENSG00000227071
HGNC:3788	2346	ENSG00000086205
HGNC:13636	219595	ENSG00000134612
HGNC:3791	2348	ENSG00000110195
HGNC:3792	390221	ENSG00000256518
HGNC:3793	2350	ENSG00000165457
HGNC:3795	2352	ENSG00000110203
HGNC:3796	2353	ENSG00000170345
HGNC:3797	2354	ENSG00000125740
HGNC:13718	8061	ENSG00000175592
HGNC:44055	100419062	ENSG00000248394
HGNC:3798	2355	ENSG00000075426
HGNC:5021	3169	ENSG00000129514
HGNC:5022	3170	ENSG00000125798
HGNC:5023	3171	ENSG00000170608
HGNC:3799	27023	ENSG00000171956
HGNC:23315	442425	ENSG00000204612
HGNC:3800	2296	ENSG00000054598
HGNC:3801	2303	ENSG00000176692
HGNC:50665	103752587	ENSG00000260944
HGNC:50650	101927703	ENSG00000280916
HGNC:3802	2297	ENSG00000251493
HGNC:50658	106144539	ENSG00000247993
HGNC:3803	2306	ENSG00000186564
HGNC:44256	84793	ENSG00000237424
HGNC:3804	27022	ENSG00000187140
HGNC:40241	100996301	ENSG00000230798
HGNC:3805	2298	ENSG00000170122
HGNC:18521	200350	ENSG00000184492
HGNC:18523	286380	ENSG00000187559
HGNC:23762	349334	ENSG00000184659
HGNC:18522	653427	ENSG00000204779
HGNC:31986	653404	ENSG00000273514
HGNC:3806	2304	ENSG00000178919
HGNC:3808	2301	ENSG00000186790
HGNC:3809	2294	ENSG00000103241
HGNC:3810	2295	ENSG00000137273
HGNC:3811	2290	ENSG00000176165
HGNC:50663	103695363	ENSG00000257126
HGNC:3814	8928	ENSG00000160973
HGNC:3815	2299	ENSG00000168269
HGNC:32448	399823	ENSG00000186766
HGNC:35123	344167	ENSG00000214336
HGNC:3816	2302	ENSG00000129654
HGNC:24818	55810	ENSG00000065970
HGNC:29178	22887	ENSG00000198815
HGNC:23480	221937	ENSG00000164916
HGNC:6036	3607	ENSG00000141568
HGNC:3817	2300	ENSG00000176678
HGNC:1092	668	ENSG00000183770
HGNC:34428	401089	ENSG00000206262
HGNC:54201	116033993	ENSG00000248767
HGNC:3818	2305	ENSG00000111206
HGNC:12765	8456	ENSG00000109101
HGNC:5281	3344	ENSG00000170802
HGNC:1928	1112	ENSG00000053254
HGNC:44290	400236	ENSG00000258920
HGNC:30119	29018	ENSG00000259073
HGNC:43882	643976	ENSG00000176318
HGNC:54995	117981796	ENSG00000226753
HGNC:21399	121643	ENSG00000139445
HGNC:3819	2308	ENSG00000150907
HGNC:3820	2311	ENSG00000214295
HGNC:3821	2309	ENSG00000118689
HGNC:3822	2310	ENSG00000240445
HGNC:7139	4303	ENSG00000184481
HGNC:24814	100132074	ENSG00000204060
HGNC:41066	101929901	ENSG00000229901
HGNC:3823	27086	ENSG00000114861
HGNC:41942	104502416	ENSG00000244203
HGNC:41335	100506815	ENSG00000242094
HGNC:13875	93986	ENSG00000128573
HGNC:6106	50943	ENSG00000049768
HGNC:20842	116113	ENSG00000137166
HGNC:50332	101060264	ENSG00000234753
HGNC:20951	94234	ENSG00000164379
HGNC:29980	283150	ENSG00000176302
HGNC:30469	139628	ENSG00000189299
HGNC:26927	55572	ENSG00000110074
HGNC:26264	80020	ENSG00000100350
HGNC:3735	2307	ENSG00000179772
HGNC:3824	2356	ENSG00000136877
HGNC:3825	8790	ENSG00000254685
HGNC:42952	100526835	ENSG00000259030
HGNC:3826	2357	ENSG00000171051
HGNC:3827	2358	ENSG00000171049
HGNC:3828	2359	ENSG00000187474
HGNC:1162	118924	ENSG00000148690
HGNC:19185	80144	ENSG00000138759
HGNC:3944	10023	ENSG00000165879
HGNC:16048	23401	ENSG00000181274
HGNC:23399	158326	ENSG00000164946
HGNC:25396	341640	ENSG00000150893
HGNC:39964	100874073	ENSG00000225350
HGNC:25172	166752	ENSG00000183090
HGNC:3954	2483	ENSG00000109536
HGNC:51590	728339	ENSG00000245685
HGNC:15792	284802	ENSG00000149531
HGNC:51762	100289097	ENSG00000282826
HGNC:51763	102723316	ENSG00000282870
HGNC:51764	102723390	ENSG00000282995
HGNC:51765	102723780	ENSG00000283047
HGNC:51766	101930531	ENSG00000283023
HGNC:51767	100132352	ENSG00000276291
HGNC:51768	642236	ENSG00000215548
HGNC:51769	102724923	ENSG00000280286
HGNC:19136	448831	ENSG00000205097
HGNC:33518	441581	ENSG00000225899
HGNC:33626	100288801	ENSG00000172969
HGNC:27093	146481	ENSG00000261711
HGNC:51365	647476	ENSG00000282842
HGNC:51366	100128827	ENSG00000232783
HGNC:51364	106480321	ENSG00000260291
HGNC:51794	101059920	ENSG00000260846
HGNC:51795	106480351	ENSG00000260598
HGNC:51796	101059926	ENSG00000259897
HGNC:51797	102724018	ENSG00000261741
HGNC:51798	106480352	ENSG00000267704
HGNC:51799	106481739	ENSG00000275170
HGNC:51844	106481742	ENSG00000236663
HGNC:3955	2444	ENSG00000111816
HGNC:21240	79981	ENSG00000153303
HGNC:24125	257019	ENSG00000172159
HGNC:25491	55691	ENSG00000151474
HGNC:24886	23150	ENSG00000114541
HGNC:28214	84978	ENSG00000171877
HGNC:19839	122786	ENSG00000139926
HGNC:20129	145438	ENSG00000273888
HGNC:43637	100874185	ENSG00000258537
HGNC:8079	90167	ENSG00000165694
HGNC:25462	83786	ENSG00000126391
HGNC:24690	83957	ENSG00000227942
HGNC:29159	22844	ENSG00000070601
HGNC:28572	143162	ENSG00000170324
HGNC:16843	728798	ENSG00000150175
HGNC:29382	84443	ENSG00000147234
HGNC:41239	100874122	ENSG00000227610
HGNC:29007	9758	ENSG00000169933
HGNC:41222	100874121	ENSG00000223487
HGNC:27622	391059	ENSG00000156869
HGNC:1362	23732	ENSG00000260230
HGNC:16971	10818	ENSG00000166225
HGNC:16970	10817	ENSG00000137218
HGNC:20367	10129	ENSG00000073910
HGNC:39725	100507099	ENSG00000237637
HGNC:29127	285527	ENSG00000075539
HGNC:3959	2487	ENSG00000162998
HGNC:43653	100861412	ENSG00000265817
HGNC:20494	84075	ENSG00000189139
HGNC:11148	6624	ENSG00000075618
HGNC:49669	145989	ENSG00000261559
HGNC:3960	25794	ENSG00000186765
HGNC:3961	29999	ENSG00000106328
HGNC:13745	79187	ENSG00000105255
HGNC:13753	83856	ENSG00000106701
HGNC:18024	123722	ENSG00000186628
HGNC:3964	2488	ENSG00000131808
HGNC:3969	2492	ENSG00000170820
HGNC:21674	161835	ENSG00000150667
HGNC:21675	401024	ENSG00000188738
HGNC:40978	107985781	ENSG00000231646
HGNC:54061	101927196	ENSG00000226747
HGNC:3971	10468	ENSG00000134363
HGNC:3972	11167	ENSG00000163430
HGNC:3973	10272	ENSG00000070404
HGNC:21389	23105	ENSG00000053108
HGNC:21386	56884	ENSG00000168843
HGNC:3974	10841	ENSG00000160282
HGNC:40243	100861507	ENSG00000237338
HGNC:48661	348751	ENSG00000226124
HGNC:3976	2495	ENSG00000167996
HGNC:3979	2496	ENSG00000232273
HGNC:3989	2497	ENSG00000234975
HGNC:3990	2498	ENSG00000213453
HGNC:3991	2499	ENSG00000242992
HGNC:3996	2509	ENSG00000230204
HGNC:39088	106481787	ENSG00000233083
HGNC:3994	2500	ENSG00000232187
HGNC:3995	2501	ENSG00000219507
HGNC:39089	106478936	ENSG00000251395
HGNC:3980	2502	ENSG00000223361
HGNC:3981	2503	ENSG00000237264
HGNC:3982	2504	ENSG00000213362
HGNC:3983	646362	ENSG00000258960
HGNC:39090	139431	ENSG00000185638
HGNC:3985	2507	ENSG00000218980
HGNC:3986	2508	ENSG00000227376
HGNC:33525	389844	ENSG00000219186
HGNC:37639	729009	ENSG00000226564
HGNC:3997	2510	ENSG00000249013
HGNC:37640	100462772	ENSG00000225079
HGNC:37641	100420300	ENSG00000242960
HGNC:37642	100462797	ENSG00000249302
HGNC:37643	100462799	ENSG00000232792
HGNC:37644	100420303	ENSG00000218213
HGNC:39091	100270709	ENSG00000234355
HGNC:3987	53940	ENSG00000132446
HGNC:3988	441490	ENSG00000243048
HGNC:3999	2512	ENSG00000087086
HGNC:16547	170514	ENSG00000235525
HGNC:4001	392437	ENSG00000232368
HGNC:4000	284764	ENSG00000226608
HGNC:37952	100129251	ENSG00000214020
HGNC:37953	100131661	ENSG00000266989
HGNC:37954	100462788	ENSG00000254984
HGNC:37956	100462790	ENSG00000232217
HGNC:37959	100130017	ENSG00000250426
HGNC:37961	100462792	ENSG00000265095
HGNC:37963	100462793	ENSG00000263725
HGNC:37964	100462794	ENSG00000260459
HGNC:37965	442304	ENSG00000233952
HGNC:37966	100420158	ENSG00000229735
HGNC:37967	642337	ENSG00000228347
HGNC:37968	100462786	ENSG00000230214
HGNC:37969	100873960	ENSG00000237913
HGNC:17345	94033	ENSG00000181867
HGNC:24678	79068	ENSG00000140718
HGNC:43759	100874223	ENSG00000226491
HGNC:13254	24140	ENSG00000068438
HGNC:17136	117246	ENSG00000108592
HGNC:37190	100302692	ENSG00000230590
HGNC:4004	8880	ENSG00000162613
HGNC:4005	8939	ENSG00000107164
HGNC:4006	2517	ENSG00000179163
HGNC:4007	2518	ENSG00000237053
HGNC:4008	2519	ENSG00000001036
HGNC:28746	139341	ENSG00000069509
HGNC:24925	65991	ENSG00000165775
HGNC:17253	220793	ENSG00000255883
HGNC:17247	388965	ENSG00000182814
HGNC:37970	644625	ENSG00000187103
HGNC:37971	100127979	ENSG00000227009
HGNC:24733	282969	ENSG00000148803
HGNC:8568	5045	ENSG00000140564
HGNC:4010	2521	ENSG00000089280
HGNC:4012	2523	ENSG00000174951
HGNC:4013	2524	ENSG00000176920
HGNC:4014	2525	ENSG00000171124
HGNC:4015	2526	ENSG00000196371
HGNC:4016	2527	ENSG00000130383
HGNC:4017	2528	ENSG00000156413
HGNC:4018	2529	ENSG00000180549
HGNC:4019	2530	ENSG00000033170
HGNC:44294	645431	ENSG00000276116
HGNC:4020	10690	ENSG00000172461
HGNC:19234	84750	ENSG00000172728
HGNC:19233	170384	ENSG00000196968
HGNC:26219	80199	ENSG00000010361
HGNC:3951	2395	ENSG00000165060
HGNC:20012	122942	ENSG00000258421
HGNC:51607	100418706	ENSG00000177736
HGNC:4023	8087	ENSG00000114416
HGNC:4024	9513	ENSG00000129245
HGNC:4025	5348	ENSG00000266964
HGNC:4026	486	ENSG00000137731
HGNC:4027	5349	ENSG00000089356
HGNC:4028	53828	ENSG00000150201
HGNC:4029	53827	ENSG00000089327
HGNC:4030	53826	ENSG00000137726
HGNC:39978	100533181	ENSG00000255245
HGNC:4031	100128934	ENSG00000270762
HGNC:4032	100128512	ENSG00000235964
HGNC:31124	406875	ENSG00000182707
HGNC:4034	53822	ENSG00000221946
HGNC:4036	2533	ENSG00000082074
HGNC:27295	199920	ENSG00000187889
HGNC:14673	79443	ENSG00000163820
HGNC:4037	2534	ENSG00000010810
HGNC:25407	84248	ENSG00000122068
HGNC:38035	100128665	ENSG00000234502
HGNC:4038	8321	ENSG00000157240
HGNC:4040	2535	ENSG00000180340
HGNC:4041	7976	ENSG00000104290
HGNC:4042	8322	ENSG00000174804
HGNC:54219	100506368	ENSG00000246523
HGNC:4043	7855	ENSG00000163251
HGNC:4044	8323	ENSG00000164930
HGNC:4045	8324	ENSG00000155760
HGNC:4046	8325	ENSG00000177283
HGNC:4047	8326	ENSG00000188763
HGNC:4039	11211	ENSG00000111432
HGNC:48632	440119	ENSG00000250208
HGNC:24824	51343	ENSG00000105325
HGNC:20338	55632	ENSG00000092140
HGNC:53463	105370431	ENSG00000257636
HGNC:30292	10146	ENSG00000145907
HGNC:54590	100422338	ENSG00000235651
HGNC:30291	9908	ENSG00000138757
HGNC:4056	2538	ENSG00000131482
HGNC:28906	57818	ENSG00000152254
