,num_nodes,num_proteins,density,conductance,cut_ratio
C1837732,15,15,0.20952380952380953,0.9653270291568163,0.0037910438523194997
C1837770,60,61,0.0327683615819209,0.9759983447134285,0.0036570994402319703
C1837899,10,10,0.1111111111111111,0.9768518518518519,0.0019585093052397087
C1838608,15,15,0.1619047619047619,0.9686346863468634,0.003249466159131
C1838662,22,24,0.04329004329004329,0.9724137931034482,0.0014880638284399603
C1838681,27,27,0.05698005698005698,0.98426435877262,0.004304071837745781
C1838979,20,20,0.3631578947368421,0.8681948424068768,0.0021103217718345174
C1839025,13,13,0.05128205128205128,0.9652173913043478,0.000792653317718301
C1839254,10,10,0.08888888888888889,0.9717314487632509,0.0012762797605235068
C1839326,31,31,0.04086021505376344,0.9843878389482333,0.003590556656166736
C1839546,12,13,0.07575757575757576,0.9916666666666667,0.004602769397385318
C1839604,74,76,0.017771195853387635,0.9705159705159705,0.0019877439232277943
C1839630,33,33,0.08143939393939394,0.9333333333333333,0.0016950775174153728
C1839739,64,64,0.03521825396825397,0.972822966507177,0.0036952438003070767
C1839758,34,37,0.0392156862745098,0.9813480288257737,0.0031635104443673116
C1839798,15,15,0.06666666666666667,0.9692982456140351,0.0013678705165103828
C1839829,50,50,0.031020408163265307,0.9733333333333334,0.0025796252382945086
C1839839,22,24,0.03463203463203463,0.9808383233532935,0.001728686915591954
C1839972,16,16,0.13333333333333333,0.9746233148295004,0.0035658743790910356
C1840069,24,24,0.07608695652173914,0.982089552238806,0.004456338333410734
C1840077,187,191,0.016042780748663103,0.95370831259333,0.0028767400949404305
C1840379,24,24,0.028985507246376812,0.9911894273127754,0.0034830260530348766
C1840380,10,10,0.06666666666666667,0.9866962305986696,0.002065252703392584
C1840457,9,10,0.1111111111111111,0.9840954274353877,0.002552441061815482
C1842060,19,19,0.11695906432748537,0.9811764705882353,0.005095033991329889
C1842083,32,32,0.024193548387096774,0.9826338639652678,0.0019715447154471546
C1842153,15,16,0.0761904761904762,0.9440559440559441,0.0008355770123479714
C1842170,10,10,0.3333333333333333,0.9755700325732899,0.005559938738571495
C1842366,30,30,0.08505747126436781,0.9762972453555413,0.004719654387513355
C1842680,11,11,0.03636363636363636,0.9904306220095693,0.001746791220475431
C1842688,22,22,0.03896103896103896,0.9859594383775351,0.0026679612470185956
C1842714,11,11,0.07272727272727272,0.9837067209775967,0.0020379230905546693
C1842774,43,43,0.06090808416389812,0.9516058073031236,0.0023381205531930534
C1842876,48,51,0.030141843971631204,0.9797317436661699,0.003183744789003053
C1843005,16,16,0.05,0.9909159727479182,0.0037979898797641707
C1843108,51,54,0.025098039215686273,0.9824175824175824,0.0032603760373302116
C1843156,23,32,0.08300395256916997,0.9670846394984326,0.00249150988729653
C1843300,32,32,0.046370967741935484,0.9767324228629236,0.0028034262485481997
C1843367,638,649,0.008415230090106937,0.9173054138356264,0.0028425059728065904
C1843392,14,14,0.08791208791208792,0.9699812382739212,0.00171417961419354
C1843663,16,16,0.08333333333333333,0.984472049689441,0.003679030685669189
C1843687,20,22,0.04736842105263158,0.9612068965517241,0.0010354274040024144
C1843700,16,16,0.06666666666666667,0.9787798408488063,0.0021412654937096698
C1843921,17,19,0.11029411764705882,0.9800796812749004,0.0040308045223660495
C1844384,13,13,0.19230769230769232,0.9607329842931938,0.002620754663086635
C1844505,33,33,0.056818181818181816,0.9860367698394229,0.005965152359874531
C1844527,11,14,0.14545454545454545,0.9772727272727273,0.002902880095862552
C1844548,17,18,0.058823529411764705,0.9876065065840434,0.003481894150417827
C1844592,17,17,0.08088235294117647,0.9614035087719298,0.0014965317603364465
C1844704,56,57,0.026623376623376622,0.9649272882805817,0.0018736670055213378
C1844749,16,16,0.058333333333333334,0.9837209302325581,0.0024546214196184022
C1844806,17,17,0.0661764705882353,0.9753424657534246,0.0019443989294882298
C1844813,31,31,0.04086021505376344,0.9839865149599663,0.003499144320596548
C1844820,33,33,0.043560606060606064,0.9853222718570517,0.004347507785530458
C1844947,82,82,0.029509183980728697,0.95149715416976,0.0021834805076805133
C1845977,109,110,0.014780835881753314,0.9770599868160844,0.003170031037302937
C1846149,36,37,0.04126984126984127,0.974987974987975,0.002616307585872197
C1846223,12,12,0.045454545454545456,0.9882121807465619,0.0019455403419200124
C1846226,12,12,0.12121212121212122,0.9664570230607966,0.001783089657306413
C1846228,17,17,0.0661764705882353,0.9860031104199067,0.00346277786880769
C1846347,18,18,0.0457516339869281,0.9477611940298507,0.0006551423515999402
C1846434,13,14,0.10256410256410256,0.9871071716357775,0.004373875289211346
C1846435,13,13,0.08974358974358974,0.9635416666666666,0.001321088862863835
C1846439,16,16,0.13333333333333333,0.9307359307359307,0.0012476208161181005
C1846449,10,10,0.06666666666666667,0.96875,0.0008632292198449901
C1846460,37,37,0.06456456456456457,0.9489311163895487,0.0020069325831407617
C1846803,10,10,0.08888888888888889,0.9550561797752809,0.0007889729428690768
C1846950,12,12,0.12121212121212122,0.9735537190082645,0.002278177458033573
C1847514,24,24,0.04710144927536232,0.9853273137697517,0.0033785352714438303
C1847584,52,52,0.04147812971342383,0.9751187514137073,0.003855096310339277
C1847879,57,57,0.05764411027568922,0.9599477579451459,0.003598531211750306
C1847906,19,19,0.03508771929824561,0.9871382636655949,0.0022506121371773757
C1848207,37,37,0.03453453453453453,0.9847732538894406,0.003736310660102482
C1848395,11,11,0.14545454545454545,0.966804979253112,0.001966194948651089
C1848654,12,12,0.07575757575757576,0.9806576402321083,0.0019610118356927363
C1848673,66,69,0.021445221445221447,0.9767029627753862,0.002719249636563861
C1848736,51,51,0.034509803921568626,0.9788359788359788,0.0037107747404737028
C1848924,235,238,0.012838697945080925,0.9530397765065851,0.0028594978316273073
C1849020,21,21,0.0761904761904762,0.980319803198032,0.003524552465860044
C1849039,22,23,0.047619047619047616,0.9782393669634025,0.0020875108174852777
C1849073,25,25,0.056666666666666664,0.979530403371463,0.0030224781720230355
C1849075,12,12,0.030303030303030304,0.9956236323851203,0.0035197648332946545
C1849089,59,60,0.030976037405026302,0.9771993977199398,0.00358172853288678
C1849134,12,13,0.10606060606060606,0.9885807504078303,0.004687862613135298
C1849211,36,36,0.05714285714285714,0.975485188968335,0.003697938447717733
C1849295,10,13,0.13333333333333333,0.9821162444113264,0.003058430407945422
C1849300,11,12,0.16363636363636364,0.9697986577181208,0.002438756824721737
C1849311,11,11,0.2,0.9735576923076923,0.003417634996582365
C1849340,17,17,0.13970588235294118,0.9782857142857143,0.0046752963023649575
C1849367,231,237,0.013476378693769999,0.9540701776893964,0.003019097879831257
C1849488,10,14,0.13333333333333333,0.9812792511700468,0.0029191998886155847
C1849538,10,10,0.15555555555555556,0.9661016949152542,0.0018517659070868334
C1849923,12,15,0.10606060606060606,0.9830917874396136,0.0031484489827492846
C1849937,21,22,0.05714285714285714,0.9719953325554259,0.001841877166914314
C1850049,109,110,0.0254841997961264,0.9674125570280252,0.003809512402944266
C1850072,19,19,0.03508771929824561,0.9885931558935361,0.0025414078421981223
C1850135,20,20,0.04736842105263158,0.9825242718446602,0.0023494451409202767
C1850171,10,10,0.1111111111111111,0.9688473520249221,0.0014433563837193113
C1850189,87,87,0.01764234161988773,0.9783889980353635,0.0031993318664375312
C1850309,20,20,0.04736842105263158,0.9911547911547911,0.004682639179087152
C1850456,32,32,0.028225806451612902,0.9870250231696015,0.003092334494773519
C1850496,25,25,0.06333333333333334,0.9801462904911181,0.0034850455136540962
C1850530,92,93,0.014811275680840898,0.9752840342834364,0.002477744356333364
C1850573,14,14,0.07692307692307693,0.9869158878504672,0.0035013030417570174
C1850667,149,152,0.0208597859604571,0.9517009659806804,0.002841564591045435
C1850794,12,12,0.15151515151515152,0.9841017488076311,0.004788427322658002
C1851792,11,11,0.07272727272727272,0.9858906525573192,0.0023585900778883236
C1851854,34,35,0.0659536541889483,0.9743500866551127,0.003841307930503893
C1851971,19,19,0.09941520467836257,0.9833414992650662,0.004904428403165031
C1853141,13,13,0.23076923076923078,0.9627329192546584,0.0033205747093604503
C1853193,21,21,0.09523809523809523,0.9740932642487047,0.0033255501308993136
C1853235,11,14,0.05454545454545454,0.9901960784313726,0.002556897293739399
C1853237,71,75,0.0454728370221328,0.9687023957900568,0.004585363807156445
C1853241,52,52,0.0444947209653092,0.9442080378250591,0.0017858100978305582
C1853487,49,49,0.05102040816326531,0.9765990639625585,0.004751910062890695
C1853562,83,83,0.033793711431090216,0.9695121951219512,0.004103589546787317
C1853738,37,37,0.06756756756756757,0.9781075164193627,0.005049984929167086
C1853743,46,46,0.03188405797101449,0.9688385269121813,0.002073762059047646
C1853932,15,15,0.17142857142857143,0.9861218195836546,0.007916318509578189
C1854113,57,57,0.021303258145363407,0.98194370685077,0.003017543859649123
C1854114,132,132,0.014804533888503354,0.9695672848311936,0.002883914995933666
C1854387,10,10,0.15555555555555556,0.974025974025974,0.0024365340882721493
C1854418,28,28,0.06084656084656084,0.9769192172604114,0.003229862710098671
C1854494,88,90,0.022988505747126436,0.9734979671736185,0.0034219530062373233
C1854838,18,19,0.0915032679738562,0.9704016913319239,0.0023677979479084454
C1854912,23,23,0.04743083003952569,0.9741657696447793,0.0018272418541356238
C1854928,15,16,0.02857142857142857,0.9892280071813285,0.0017051960511249343
C1855009,93,102,0.04324450677886863,0.9216433714527742,0.0021801946945923956
C1855020,14,14,0.5934065934065934,0.891566265060241,0.0029442775578411282
C1855038,13,14,0.34615384615384615,0.9350961538461539,0.002777857122454226
C1855081,15,16,0.12380952380952381,0.9780405405405406,0.0035836969640701886
C1855106,19,21,0.07017543859649122,0.9758308157099698,0.002367907883740366
C1855204,19,19,0.0935672514619883,0.9723661485319517,0.002751562721456813
C1855285,56,56,0.02792207792207792,0.9827066157249146,0.004058781319141303
C1855333,13,13,0.10256410256410256,0.9461279461279462,0.0010033134336884801
C1855340,31,31,0.043010752688172046,0.981015662078785,0.003097529469239
C1855538,10,10,0.1111111111111111,0.9859550561797753,0.003257994152318188
C1855685,15,15,0.047619047619047616,0.9796747967479674,0.0014916597035248972
C1855710,21,21,0.09047619047619047,0.9621890547263682,0.0021381695323002903
C1855728,51,52,0.04627450980392157,0.9732304900181489,0.003911357158877687
C1855751,48,48,0.023936170212765957,0.9836808703535811,0.0031527500116230417
C1855773,16,17,0.26666666666666666,0.8808193668528864,0.0013723828977299105
C1856266,14,14,0.08791208791208792,0.9733777038269551,0.001939642310064257
C1856438,11,11,0.14545454545454545,0.9713774597495528,0.0022910812384496597
C1856468,44,45,0.02854122621564482,0.9813148788927336,0.002996074255312855
C1856660,10,11,0.08888888888888889,0.9777158774373259,0.001628997076159094
C1856661,32,33,0.046370967741935484,0.9846717760746417,0.00429006968641115
C1856694,10,10,0.2,0.98359161349134,0.005007657678563141
C1856749,12,12,0.21212121212121213,0.9435483870967742,0.0018101647714086795
C1856786,11,11,0.09090909090909091,0.9871794871794872,0.003248862897985705
C1856872,20,21,0.05263157894736842,0.9876619370758791,0.0037168593583136
C1856963,16,16,0.09166666666666666,0.9734939759036144,0.002344366556798663
C1857042,42,42,0.04065040650406504,0.9754385964912281,0.003076480417870146
C1857079,23,23,0.07509881422924901,0.9827898550724637,0.004381342346380446
C1857108,52,53,0.03619909502262444,0.9671007539410555,0.0025235633931286103
C1857202,10,19,0.26666666666666666,0.9435294117647058,0.0018610479417088225
C1857206,11,12,0.09090909090909091,0.9892008639308856,0.003864881057863514
C1857287,10,19,0.28888888888888886,0.9447983014861996,0.002065252703392584
C1857486,110,112,0.018015012510425355,0.9631776338220253,0.002394910074305794
C1857640,34,42,0.03208556149732621,0.9774153074027604,0.0021290493616951496
C1857641,16,16,0.11666666666666667,0.9815910585141354,0.004331855531312381
C1857656,18,18,0.1111111111111111,0.9712108382726503,0.002958457784587131
C1857657,13,13,0.1282051282051282,0.9829205807002562,0.004109657516638578
C1857679,45,46,0.03838383838383838,0.9749009247027741,0.003049460766084046
C1857949,15,15,0.09523809523809523,0.975,0.0024138891467830287
C1858025,13,13,0.07692307692307693,0.9904686258935663,0.004452426518895141
C1858085,129,130,0.01610949612403101,0.9691415313225058,0.003022199455034563
C1858120,37,40,0.03003003003003003,0.9830508474576272,0.00291369436350849
C1858127,12,12,0.09090909090909091,0.9811023622047244,0.0024096851551017253
C1858285,19,20,0.06432748538011696,0.9844632768361582,0.0034064639731001753
C1858395,10,10,0.15555555555555556,0.9531772575250836,0.0013226899336334524
C1858452,17,17,0.058823529411764705,0.9857524487978628,0.003023103391774537
C1858574,28,28,0.05555555555555555,0.9725130890052356,0.0024651135013901513
C1858729,22,22,0.03463203463203463,0.9910664433277498,0.0037465436815332332
C1859117,29,29,0.05665024630541872,0.9800260529743813,0.003615179589692333
C1859126,28,28,0.1111111111111111,0.9172413793103448,0.00154442844535278
C1859399,13,13,0.10256410256410256,0.9764705882352941,0.002370818932274558
C1859424,27,27,0.21082621082621084,0.9175487465181058,0.0028332559219693453
C1859447,11,11,0.12727272727272726,0.9913473423980222,0.006767761153726066
C1859461,19,20,0.06432748538011696,0.9796484736355227,0.0025878374085459726
C1859480,16,16,0.06666666666666667,0.9845261121856866,0.0029536697460656423
C1859717,11,11,0.10909090909090909,0.9759036144578314,0.002050580997949419
C1859778,57,57,0.03571428571428571,0.9804928131416838,0.0046756425948592415
C1860121,28,28,0.05026455026455026,0.9726027397260274,0.002237845298368314
C1860127,14,14,0.054945054945054944,0.9801587301587301,0.0016379201729431502
C1860236,33,33,0.12121212121212122,0.9496062992125984,0.0033957865215995674
C1860475,15,15,0.1619047619047619,0.9584859584859585,0.002429362795159843
C1860493,19,19,0.0935672514619883,0.9756283320639756,0.0031303302363998027
C1860614,24,24,0.06884057971014493,0.9842650103519669,0.004599529404479946
C1860816,18,19,0.06535947712418301,0.9841521394611727,0.0032034913412878965
C1860834,12,12,0.07575757575757576,0.9765258215962441,0.0016090353523632707
C1861063,10,12,0.1111111111111111,0.9425287356321839,0.0007611268390031095
C1861218,12,13,0.07575757575757576,0.989247311827957,0.003558443567726464
C1861324,53,53,0.01741654571843251,0.9824368825466521,0.002355858322102426
C1861329,12,12,0.07575757575757576,0.986130374479889,0.002750058018101648
C1861403,153,166,0.013673890608875128,0.9653858713399369,0.0027082470688393717
C1861866,23,23,0.039525691699604744,0.9709302325581395,0.001348726584047068
C1861869,37,38,0.07657657657657657,0.9392133492252682,0.0019793027227971464
C1861975,17,17,0.15441176470588236,0.9758897818599311,0.004642525533890436
C1862095,34,34,0.09803921568627451,0.9488134015821312,0.0027863489399848587
C1862265,15,15,0.08571428571428572,0.9886075949367089,0.0048339677529167825
C1862314,23,23,0.1225296442687747,0.9680577022153529,0.0037937982805755104
C1862475,108,113,0.020768431983385256,0.9570277529095792,0.0023073682102075035
C1862863,32,32,0.04032258064516129,0.977961432506887,0.002576945412311266
C1862939,47,49,0.036077705827937095,0.9795329309892417,0.003692493347972739
C1864711,39,39,0.0620782726045884,0.9724468403713686,0.003869151884766719
C1864897,607,614,0.009656319832971764,0.9104455033658574,0.0028396629615504085
C1864903,16,16,0.09166666666666666,0.9793427230046948,0.003026205840025997
C1864985,141,143,0.015197568389057751,0.9658897100625355,0.0028132343551715826
C1865014,136,137,0.01721132897603486,0.9674394641937146,0.003222854428172464
C1865017,67,70,0.033921302578018994,0.9768017321373338,0.004386628977032011
C1865027,19,19,0.13450292397660818,0.9798157086441421,0.005456695876565776
C1865037,24,24,0.07971014492753623,0.9742388758782201,0.0032198640845833527
C1865060,12,12,0.09090909090909091,0.9904761904761905,0.004827106057089812
C1865186,10,10,0.1111111111111111,0.9823321554770318,0.0025804056249129808
C1865200,9,10,0.16666666666666666,0.9894086496028244,0.005780376626858899
C1865244,13,13,0.16666666666666666,0.9662337662337662,0.00265645976748836
C1865572,17,17,0.08823529411764706,0.988647114474929,0.00570757550931236
C1865841,13,13,0.07692307692307693,0.9918533604887984,0.005216515753092062
C1865847,10,10,0.044444444444444446,0.9929824561403509,0.0026268157980229266
C1865866,11,12,0.09090909090909091,0.9766355140186916,0.001763668430335097
C1865992,16,16,0.125,0.9666295884315906,0.0025213546260619284
C1866134,44,44,0.06025369978858351,0.9637980311209908,0.0032063065461475724
C1866141,27,27,0.06837606837606838,0.978523489932886,0.003762192289828147
C1866195,48,51,0.030141843971631204,0.9774983454665784,0.0028612053868923085
C1866234,53,54,0.02104499274310595,0.9845949535192563,0.0032525760893980234
C1866241,19,19,0.05263157894736842,0.9878950907868191,0.0035897385771048477
C1866730,26,26,0.033846153846153845,0.9794200187090739,0.001870290779305688
C1866934,43,44,0.058693244739756366,0.9455292908530318,0.001988969864944622
C1867103,20,20,0.07894736842105263,0.9822799763733018,0.0038607976969865813
C1867131,27,29,0.06552706552706553,0.9830446000737191,0.004587913505702637
C1867873,31,35,0.06666666666666667,0.9732528041415013,0.0033807578532187633
C1867955,26,27,0.06769230769230769,0.9834896810506567,0.004681979114193131
C1868085,10,11,0.15555555555555556,0.9829683698296837,0.0037499419872836126
C1868571,41,41,0.046341463414634146,0.9798675496688741,0.004193135907934651
C1868577,12,13,0.15151515151515152,0.9818511796733213,0.004185039065521776
C1876165,11,11,0.21818181818181817,0.9830866807610994,0.005885926938558518
C1955869,12,12,0.09090909090909091,0.9888579387186629,0.0041192852169877
C1956257,44,45,0.035940803382663845,0.9698981850376273,0.0023146680865269624
C1956346,73,78,0.031582952815829526,0.9654526534859521,0.002957919624161211
C1960469,14,14,0.07692307692307693,0.9844789356984479,0.0029442775578411282
C1961099,16,16,0.16666666666666666,0.9797160243407708,0.005605589341256209
C1961102,43,45,0.06533776301218161,0.9714975845410628,0.004347628693916995
C1969372,11,11,0.10909090909090909,0.955719557195572,0.0010927993384133735
C1969913,14,14,0.15384615384615385,0.9752650176678446,0.0036604531800187
C1970705,25,25,0.05,0.9744463373083475,0.002125208991268809
C2051831,100,100,0.02707070707070707,0.9682238558216741,0.003805751036957636
C2219717,13,13,0.0641025641025641,0.9860724233983287,0.002527921391642149
C2239176,240,244,0.026778242677824266,0.9319510898458266,0.0041117418023173995
C2265792,16,16,0.06666666666666667,0.9861471861471861,0.003304744440833759
C2266639,31,32,0.05161290322580645,0.9769673704414588,0.0030510740200148058
C2267233,64,64,0.01984126984126984,0.9723661485319517,0.0020464511701484204
C2315100,361,367,0.01088027085257002,0.9305876000196358,0.002477470530947406
C2316810,30,31,0.05747126436781609,0.9778663125276671,0.0034205106765147642
C2364082,20,21,0.03684210526315789,0.9740740740740741,0.001221154292612713
C2609414,70,72,0.032712215320910974,0.971830985915493,0.0036241182376054626
C2673410,104,105,0.022964899178491413,0.9679812573213589,0.0033333154050536233
C2674432,30,31,0.03908045977011494,0.9730372720063442,0.0018999396107214196
C2674608,173,175,0.017004973786799302,0.9548697823760257,0.002893957775139535
C2675111,13,13,0.0641025641025641,0.9835796387520526,0.0021387357536633437
C2676676,12,13,0.16666666666666666,0.9877709838799333,0.006873211108532529
C2677328,11,11,0.2727272727272727,0.9507389162561576,0.0024429761271866535
C2677378,16,16,0.1,0.9618441971383148,0.001755373473840583
C2700617,67,68,0.04477611940298507,0.9669724770642202,0.0040261697561517675
C2711227,44,44,0.03699788583509514,0.9717969379532635,0.002548142138157478
C2749463,29,29,0.14285714285714285,0.92896509491733,0.0024298748061866503
C2749675,19,19,0.05847953216374269,0.9797365754812564,0.002363020560966908
C2751582,15,15,0.1523809523809524,0.9444444444444444,0.0016835329433973942
C2752013,138,139,0.011530730984872527,0.9686240644789867,0.0022768624091707825
C2830004,15,15,0.05714285714285714,0.9869565217391304,0.0028100145452294744
C2930812,24,24,0.021739130434782608,0.9875518672199171,0.0018421337791606682
C2931092,7,11,0.19047619047619047,0.974025974025974,0.0019887305270135896
C2931456,13,13,0.14102564102564102,0.9817123857024106,0.004216772829843754
C2931673,10,10,0.15555555555555556,0.985200845665962,0.004325428133846939
C2931822,17,19,0.16911764705882354,0.9827844311377245,0.007171336501174286
C2936346,10,10,0.0,1.0,0.001499048591451246
C2936907,24,24,0.463768115942029,0.8202247191011236,0.0022600969055248535
C2937358,40,40,0.07307692307692308,0.9753939132311678,0.005250499604963517
C2937365,15,15,0.12380952380952381,0.975,0.003138055890817937
C2973725,40,40,0.029487179487179487,0.9807611877875366,0.0027245898591811125
C2981150,165,167,0.019881744271988175,0.9610286128214415,0.003758697672310238
C2985290,13,13,0.07692307692307693,0.9821693907875185,0.0023601074009540405
C3150281,15,17,0.1523809523809524,0.9777158774373259,0.004345000464209451
C3160718,10,14,0.2,0.9832402234636871,0.004900914280410266
C3161330,31,31,0.030107526881720432,0.9859154929577465,0.0029371832412716206
C3163798,12,12,0.15151515151515152,0.9628252788104089,0.0020035584435677263
C3164374,23,23,0.06324110671936758,0.9788219722038385,0.00298617757156529
C3203358,8,11,0.21428571428571427,0.986013986013986,0.004907420297925658
C3275417,21,33,0.0761904761904762,0.9590268886043534,0.0016561416542842991
C3277059,50,59,0.03836734693877551,0.9675862068965517,0.0026093829915841355
C3277226,11,11,0.10909090909090909,0.9784560143626571,0.0022995198433794924
C3277418,10,10,0.26666666666666666,0.9815100154083205,0.005912656054207082
C3277697,36,36,0.025396825396825397,0.9797340088663711,0.0019967576888723676
C3278401,11,12,0.09090909090909091,0.9806201550387597,0.002134967047247749
C3278811,16,16,0.13333333333333333,0.980428134556575,0.0046510143447379415
C3278923,121,124,0.014325068870523415,0.9699248120300752,0.0025862108849097603
C3278975,14,16,0.04395604395604396,0.9883211678832117,0.0022446800750658153
C3279222,41,50,0.042682926829268296,0.9763113367174281,0.0032703966191920705
C3463824,36,36,0.06349206349206349,0.9806716598212128,0.0052390688165048094
C3489396,71,74,0.026559356136820925,0.9686311787072244,0.0026719003399527765
C3489733,25,25,0.02666666666666667,0.9881481481481481,0.002478172023035482
C3494422,55,55,0.02356902356902357,0.985200845665962,0.003940436830400555
C3495559,124,130,0.012719643325465513,0.9692892195662498,0.0023038787037775632
C3496069,10,11,0.044444444444444446,0.9932998324958124,0.00275212326541978
C3501843,10,10,0.17777777777777778,0.983640081799591,0.004464658653176776
C3536741,16,17,0.0,1.0,0.0009487721090014391
C3549698,22,22,0.04329004329004329,0.9855491329479769,0.0028790341304852566
C3551426,17,18,0.125,0.9695885509838998,0.0029602927521983724
C3552713,19,20,0.06432748538011696,0.9850746268656716,0.0035481963335304554
C3553764,78,78,0.03296703296703297,0.9672943508424182,0.003495363987006987
C3554617,22,22,0.03463203463203463,0.9838546922300706,0.002057960613799945
C3665349,14,14,0.0989010989010989,0.9855305466237942,0.00406495978143381
C3665386,50,53,0.03346938775510204,0.9698640205806689,0.0024540847166038965
C3665596,10,10,0.13333333333333333,0.9877800407331976,0.004501786791664733
C3714497,21,21,0.0380952380952381,0.9880863737900223,0.002934178872143211
C3714581,51,52,0.054901960784313725,0.9553998088563237,0.00273430305815249
C3714745,83,87,0.03291213635027917,0.9502553852986898,0.0024007738133309995
C3714757,11,11,0.21818181818181817,0.9553072625698324,0.0021645021645021645
C3714796,29,33,0.04187192118226601,0.9835430784123911,0.0032547828649777677
C3806283,52,54,0.030165912518853696,0.9686888454011742,0.002213259885894157
C3806301,13,13,0.14102564102564102,0.95703125,0.0017495501156845382
C3806467,36,37,0.044444444444444446,0.9772819472616633,0.003109366045567895
C3806482,141,146,0.0182370820668693,0.9606643356643356,0.002911589929448917
C3808249,12,12,0.045454545454545456,0.9900497512437811,0.0023091204455790207
C3808377,15,15,0.21904761904761905,0.9087301587301587,0.0014173861913161884
C3809288,40,40,0.05897435897435897,0.9664110989412195,0.0030754752056513456
C3809811,10,10,0.37777777777777777,0.9732704402515723,0.005745579431011278
C3839460,11,12,0.03636363636363636,0.984,0.001037948406369459
C3839753,11,11,0.07272727272727272,0.9735973597359736,0.0012446942271503675
C3887499,30,30,0.0367816091954023,0.9836065573770492,0.0029730106378036882
C3887524,12,12,0.16666666666666666,0.9751412429378531,0.0033379747814651505
C3887611,14,14,0.15384615384615385,0.9830097087378641,0.005371317166331788
C3887709,12,12,0.22727272727272727,0.9443413729128015,0.001968747582579098
C3887875,17,19,0.058823529411764705,0.9669421487603306,0.0012780599705063084
C4011556,12,12,0.09090909090909091,0.9845360824742269,0.0029550553105902374
C4012968,14,15,0.13186813186813187,0.9774223894637818,0.0034449373677893384
C4020730,12,13,0.0,1.0,0.0011642299063974626
C4020813,21,21,0.18571428571428572,0.9818604651162791,0.009335420646713366
C4020838,13,13,0.11538461538461539,0.9582366589327146,0.0014746208117912536
C4020840,15,16,0.06666666666666667,0.9785604900459418,0.0019775322625568657
C4020843,36,38,0.03015873015873016,0.9731638418079096,0.0017786244959703441
C4020844,16,17,0.1,0.9600665557404326,0.0016741330486049859
C4020846,42,42,0.0627177700348432,0.9544495993251793,0.002504343591956885
C4020847,38,38,0.02702702702702703,0.9828828828828828,0.002668388523238949
C4020851,18,18,0.0915032679738562,0.9829580036518564,0.004165570463913006
C4020854,42,43,0.053426248548199766,0.9819182389937107,0.005528811571107644
C4020855,121,129,0.018044077134986226,0.9565793834935367,0.0022253442498060727
C4020856,20,20,0.04736842105263158,0.98851308232291,0.003596136880716906
C4020858,28,28,0.0582010582010582,0.9776989356310187,0.0032000026542271885
C4020859,10,12,0.13333333333333333,0.98145285935085,0.002947045992481552
C4020860,93,94,0.009817671809256662,0.9799235181644359,0.0020539518032694905
C4020861,21,21,0.09523809523809523,0.9804496578690127,0.004435540932569164
C4020865,11,12,0.07272727272727272,0.9891304347826086,0.003071652194459212
C4020867,16,17,0.041666666666666664,0.9898887765419616,0.002840513439487489
C4020868,24,25,0.06159420289855073,0.976073187895848,0.0026838650753107634
C4020869,13,14,0.16666666666666666,0.9737373737373738,0.003441972064326316
C4020874,141,151,0.013880445795339412,0.9641361256544503,0.0024393507074978076
C4020878,21,21,0.06190476190476191,0.9733606557377049,0.002100580202363263
C4020892,17,17,0.0661764705882353,0.9848993288590604,0.003206073515757278
C4020899,1410,1445,0.0047727627360081345,0.8524569756947686,0.0019285204104442278
C4020958,11,12,0.2545454545454545,0.9540229885057471,0.0024514147321164866
C4020962,18,18,0.12418300653594772,0.983442265795207,0.005821481447090807
C4020969,10,10,0.2,0.9752407152682255,0.00329048127349515
C4021107,22,22,0.03896103896103896,0.9732540861812778,0.0013825273867066298
C4021242,22,22,0.0735930735930736,0.9819052687599787,0.003894294699959896
C4021254,11,11,0.09090909090909091,0.966996699669967,0.0012362556222205346
C4021395,10,10,0.1111111111111111,0.9865951742627346,0.0034157887408920035
C4021551,22,22,0.05627705627705628,0.9774891774891775,0.0023830128543386032
C4021611,39,40,0.02564102564102564,0.962037962037962,0.0011475187142070682
C4021664,10,10,0.13333333333333333,0.9885167464114832,0.004794170882257391
C4021724,9,10,0.1111111111111111,0.9595959595959596,0.000979724852009983
C4021726,22,22,0.09956709956709957,0.9781783681214421,0.00435232285708255
C4021727,16,16,0.10833333333333334,0.9875657580105213,0.005991481361125296
C4021734,9,16,0.16666666666666666,0.9710144927536232,0.0020728915289895426
C4021735,16,17,0.10833333333333334,0.956738768718802,0.0016683301610881576
C4021741,21,22,0.047619047619047616,0.979296066252588,0.0020917356541427863
C4021745,15,16,0.11428571428571428,0.9842622950819672,0.004645189242719648
C4021753,19,19,0.06432748538011696,0.9705093833780161,0.0017692108439917697
C4021768,130,136,0.018843172331544426,0.9643542019176536,0.0030690968619750065
C4021776,44,46,0.03171247357293869,0.9774520856820744,0.0027478099922668324
C4021780,21,21,0.17142857142857143,0.938091143594153,0.002412350527135074
C4021782,51,52,0.029019607843137254,0.9737681673165545,0.002504545015253381
C4021785,17,17,0.0661764705882353,0.9864355689525245,0.003574744661095636
C4021790,11,11,0.12727272727272726,0.97953216374269,0.002826932651494055
C4021792,14,14,0.054945054945054944,0.9591836734693877,0.0007791725519061544
C4021797,19,19,0.07602339181286549,0.9768888888888889,0.002685583864015131
